,drug_id,identifier
10344,14688,FEMA NO. 2622
10345,14689,C.I. Pigment Brown 6
10346,14690,AG-120
10347,14691,DA 7157
10348,14691,DA-7157
10349,14691,TR 700
10350,14691,TR-700
10351,14697,BIA 2-194
10352,14697,BIA-2-194
10353,14697,CGP-13751
10354,14702,BAN 2401
10355,14702,BAN-2401
10356,14702,BAN2401
10357,14702,WHO 11194
10358,14703,CPI-1205
10359,14704,ALN-18328
10360,14704,ALN-TTR02
10361,14705,ST-1435
10362,14719,DX-2930
10363,14761,BA 29038
10364,14761,BA-29038
10365,14761,BRN 2402671
10366,14762,U-6013
10367,14765,BRN 5663614
10368,14765,SH-440
10369,14765,ZK91588
10370,14774,SH 818
10371,14774,SH-818
10372,14776,WY 8138
10373,14776,WY-8138
10374,14777,Re 346
10375,14777,RS 1567
10376,14778,U 19646
10377,14778,"U-19,646"
10378,14778,U-19646
10379,14781,BDH 1921
10380,14782,RU-1697
10381,14783,R-58425
10382,14784,RS 1320
10383,14784,RS-1320
10384,14785,NSC-274937
10385,14786,SH 968
10386,14786,SH-968
10387,14796,BRN 1898199
10388,14796,Leo 299
10389,14796,LS 299
10390,14796,LS-299
10391,14796,NSC-89199
10392,14797,BMS 626529
10393,14797,BMS-626529
10394,14798,PF-00251802
10395,14798,PF-0251802
10396,14798,PF-802
10397,14799,SH 582
10398,14799,SH-582
10399,14800,LG 202
10400,14800,SH 393
10401,14800,SH-8.0393
10402,14800,ZK-5410
10403,14801,W 4540
10404,14804,RO 1-6794
10405,14804,RO-1-6794
10406,14812,Fema no. 2522
10407,14823,M-31
10408,14829,REGN-2810
10409,14829,REGN2810
10410,14834,EZN-2279
10411,14835,GSK-2998728
10412,14835,ISIS 420915
10413,14835,ISIS-420915
10414,14837,BD-798
10415,14841,CI-718
10416,14842,U 389
10417,14843,MK 1454
10418,14844,ADU S100
10419,14844,ADUS100
10420,14844,MIW815
10421,14844,NVP-MIW815
10422,14845,ARRY 470
10423,14845,ARRY-470
10424,14845,LOXO 101
10425,14845,LOXO-101
10426,14846,NI-0501
10427,14848,BIBR 953 ZW
10428,14848,BIBR-953
10429,14848,BIBR-953-ZW
10430,14849,SDBS-7805
10431,14850,BAS 305
10432,14850,BAS 3050F
10433,14850,BAS-3050
10434,14850,BAS-3050F
10435,14850,F 368
10436,14850,F-368
10437,14850,SHA-458100
10438,14852,EZN-2285
10439,14853,DT-3881L3
10440,14853,DT388IL3
10441,14853,Molecule 129
10442,14853,Molecule-129
10443,14853,SL-401
10444,14948,JZP-110
10445,14948,R-228060
10446,14948,SKL-N-05
10447,14948,YKP-10A
10448,14975,Fema no. 2849
10449,14980,SCH 900518
10450,14980,SCH-900518
10451,14980,SCH900518
10452,14983,GS 5734
10453,14983,GS-5734
10454,14986,655066-01
10455,14986,ABBV-066
10456,14986,BI 655066
10457,14989,BN-24-10
10458,14989,BN2410
10459,14989,WR 5473
10460,14998,APD334
10461,15001,BMS-914143
10462,15007,BGB-290
10463,15019,BGB-283
10464,15022,TAK-063
10465,15025,N91115
10466,15028,SHR-1210
10467,15028,SHR1210
10468,15031,POL7080
10469,15034,BPS804
10470,15040,AEB1102
10471,15046,BIIB067
10472,15049,ALKS 8700
10473,15049,RDC-5108
10474,15052,MM-302
10475,15055,GDC-0853
10476,15064,RO7046015
10477,15067,QAX576
10478,15070,BPN14770
10479,15076,AZD5991
10480,15079,RO5045337
10481,15082,ZP1848
10482,15085,AZD3759
10483,15088,CSL362
10484,15103,IVA337
10485,15121,NC-6004
10486,15130,AZD1656
10487,15133,Hu 38SB19
10488,15133,SAR 650984
10489,15133,SAR-650984
10490,15133,SAR650984
10491,15142,LY3314814
10492,15148,GL-0817
10493,15151,LY2944876
10494,15154,BAY 1213790
10495,15154,BAY-1213790
10496,15154,BAY1213790
10497,15163,PBTZ169
10498,15169,RG7314
10499,15175,AZD9150
10500,15184,ABX464
10501,15193,BMS-986012
10502,15199,ACP-501
10503,15199,MEDI-6012
10504,15199,MEDI6012
10505,15202,ALXN1007
10506,15208,"CP-31,081"
10507,15214,ABT-700
10508,15217,TOP1288
10509,15220,DCC-2618
10510,15229,RO5137382
10511,15232,ONC201
10512,15238,PQR309
10513,15241,ABBV-838
10514,15244,LY3090106
10515,15250,BI 207127
10516,15271,CC-122
10517,15277,NUC-3373
10518,15292,ESBA-1008
10519,15292,ESBA1008
10520,15292,RTH-258
10521,15292,RTH258
10522,15298,BBI-503
10523,15298,BBI503
10524,15304,AZD8848
10525,15307,SHP-141
10526,15310,PF-05190457
10527,15322,RO6895882
10528,15325,AZD4017
10529,15337,GSK 2696266
10530,15337,GSK2696266
10531,15337,RSC 649266
10532,15337,S 649266
10533,15337,S-649266
10534,15343,TRV 130
10535,15343,TRV-130
10536,15343,TRV130
10537,15349,SM04690
10538,15352,RO5083945
10539,15370,TA-8995
10540,15373,ALX-0061
10541,15376,PDR001
10542,15382,GLPG2222
10543,15385,KRP-114V
10544,15385,MK 4618
10545,15388,LOXO-195
10546,15394,SP2086
10547,15403,ALN-60212
10548,15403,ALN-PCSsc
10549,15409,GS-9131
10550,15415,RG7155
10551,15415,RO5509554
10552,15418,AL-335
10553,15424,GSK249320
10554,15430,LY3074828
10555,15433,ALG-1001
10556,15433,ALG1001
10557,15436,PEGPH20
10558,15442,(18F)AV 1451
10559,15442,(F-18)T807
10560,15442,18F-AV-1451
10561,15442,LY 3191748
10562,15442,LY-3191748
10563,15442,T-807 F-18
10564,15442,T807 F-18
10565,15448,GS-4997
10566,15451,ATR KINASE INHIBITOR AZD6738
10567,15451,AZD-6738
10568,15451,AZD6738
10569,15451,WHO 10842
10570,15460,SB-485232
10571,15466,BGB-A317
10572,15475,CMX157
10573,15478,MAGE-A3
10574,15484,MCS110
10575,15496,MCC-257
10576,15505,TAK-117
10577,15517,BL-8040
10578,15529,LGH447
10579,15538,PCO371
10580,15547,AZD7687
10581,15553,NKTR-102
10582,15556,FG-3019
10583,15559,EZN-2208
10584,15568,AC2307
10585,15577,BIIB033
10586,15580,MOD-4023
10587,15586,DS-8201
10588,15586,DS-8201A
10589,15586,WHO 10516
10590,15592,IMC-RON8
10591,15595,CTT1057
10592,15601,MGAH-22
10593,15601,MGAH22
10594,15610,GS-5829
10595,15625,GBT-440
10596,15625,GBT440
10597,15625,GTX-011
10598,15640,AZD6482
10599,15646,ARQ 092
10600,15652,Exon-45: NG-12-0064
10601,15652,SRP-4045
10602,15652,WHO 10354
10603,15655,JTZ-951
10604,15658,BMS 986205
10605,15658,BMS-986205
10606,15658,BMS986205
10607,15661,OPA-15406
10608,15664,ACE-041
10609,15667,RP-5264
10610,15667,TGR 1202
10611,15667,TGR-1202
10612,15670,IMO-8400
10613,15676,PRX-102
10614,15685,NP-G2-044
10615,15694,APD371
10616,15697,SNG 001
10617,15697,SNG-001
10618,15697,SNG001
10619,15709,PF-06700841
10620,15715,NCNP-01
10621,15715,NS-065
10622,15715,NS-065/NCNP-01
10623,15715,WHO 10771
10624,15715,WHO-10771
10625,15730,CAT 1004
10626,15733,CCX168
10627,15736,ORG 24448
10628,15739,MLN7243
10629,15742,MEDI3902
10630,15745,AMG-950
10631,15748,PD-103
10632,15751,MGA271
10633,15763,MIN-102
10634,15766,PRO95780
10635,15772,MT-3995
10636,15787,AZD8186
10637,15796,XMAB5871
10638,15805,BGB-3111
10639,15820,TP-271
10640,15826,MEDI0562
10641,15829,JS 001
10642,15829,JS-001
10643,15829,JS001
10644,15832,MOR-00208
10645,15832,MOR-208
10646,15832,MOR00208
10647,15832,WHO 10835
10648,15832,XmAb 5574
10649,15832,XmAb-5574
10650,15832,XmAb5574
10651,15838,LY2881835
10652,15844,LIK066
10653,15856,LY03005
10654,15871,NUC-1031
10655,15889,SB 9200
10656,15892,QPI-1002
10657,15898,ALN-AS1
10658,15898,WHO 10280
10659,15901,ISIS 304801
10660,15904,RXDX-105
10661,15907,JX-594
10662,15913,DE-117
10663,15928,AMG 181
10664,15964,MEDI9447
10665,15967,LY3015014
10666,15973,ABT 494
10667,15973,ABT-494
10668,15976,LY-2624803
10669,15976,LY2624803
10670,15979,NN-8640
10671,15979,NN8640
10672,15979,NNC-0195-0092
10673,15979,NNC0195-0092
10674,15991,AF-219
10675,15997,GW468816
10676,16000,ARGX-110
10677,16000,JNJ-74494550
10678,16003,CS-1008
10679,16012,ABBV-399
10680,16027,LEO 43204
10681,16045,RYI-018
10682,16048,ACE-031
10683,16054,IMAB362
10684,16057,AOP2014
10685,16060,GSK239512
10686,16066,CTP-499
10687,16069,HMS5552
10688,16075,GR-MD-02
10689,16084,ABT-122
10690,16096,AZD8165
10691,16099,EMD 1214063
10692,16099,EMD-1214063
10693,16099,EMD1214063
10694,16099,MSC-2156119
10695,16099,MSC-2156119J
10696,16099,MSC2156119
10697,16099,WHO 9934
10698,16111,VK2809
10699,16114,AZD9496
10700,16120,NKTR-214
10701,16123,CTP-656
10702,16123,VX-561
10703,16132,NAV5001
10704,16138,VTS-270
10705,16141,EDO-S 101
10706,16141,EDO-S-101
10707,16141,EDO-S101
10708,16147,TAS-120
10709,16153,RO6870810
10710,16156,TMC649128
10711,16162,SHR-1314
10712,16177,REGN1033
10713,16180,APG101
10714,16186,AM0010
10715,16192,SHP655
10716,16204,GS-9674
10717,16213,LY3298176
10718,16216,MEDI4893
10719,16225,VB-111
10720,16249,APX001
10721,16255,CDX-1401
10722,16261,TP-0903
10723,16264,AZP 531
10724,16264,AZP-531
10725,16267,OTX015
10726,16270,GLPG0259
10727,16282,MEDI0382
10728,16291,RSV604
10729,16294,REL-1017
10730,16297,PER 977
10731,16297,PER-977
10732,16297,PER977
10733,16300,ASP1585
10734,16318,MK-3682
10735,16321,CS-3150
10736,16345,KRN5500
10737,16354,REGN3918
10738,16357,EFT508
10739,16360,UR-63325
10740,16366,GS 6620
10741,16366,GS-6620
10742,16366,GS6620
10743,16372,BAL101553
10744,16375,ADC-1013
10745,16381,GS-4059
10746,16393,XG-102
10747,16396,CB-839
10748,16399,70C366
10749,16399,BLU-285
10750,16399,C-366
10751,16399,X-720776
10752,16399,X720776
10753,16402,RO7105705
10754,16414,IW-1701
10755,16420,ABT-555
10756,16423,ALKS 37
10757,16426,MK0533
10758,16435,F901318
10759,16450,CCX282
10760,16450,CCX282A
10761,16450,GSK 1605786
10762,16450,GSK1605786
10763,16459,ASKP1240
10764,16462,CH5126766
10765,16486,SYM004
10766,16495,USL311
10767,16501,SBC-103
10768,16507,ALK4290
10769,16510,ARGX-113
10770,16513,SEG101
10771,16540,MORAB-022
10772,16543,GDC-0994
10773,16549,IMCGP100
10774,16552,CP-65207-S
10775,16552,"CP-70,429"
10776,16552,CP-70429
10777,16555,ARC19499
10778,16561,MT-8554
10779,16567,NEO100
10780,16576,PXT002331
10781,16582,SB1578
10782,16588,BAY86-9596
10783,16591,RG-7625
10784,16591,RG7625
10785,16591,RO-5459072
10786,16591,RO5459072
10787,16594,SHP647
10788,16597,AMG 232
10789,16597,AMG-232
10790,16597,KRT-232
10791,16597,MDM2 INHIBITOR AMG-232
10792,16609,RG-7716
10793,16609,RG7716
10794,16609,RO-6867461
10795,16609,RO6867461
10796,16609,WHO 10563
10797,16615,RG-7916
10798,16615,RG7916
10799,16615,RO-7034067
10800,16615,RO7034067
10801,16615,WHO 10614
10802,16618,MEDI-6469
10803,16618,MEDI6469
10804,16624,SMT19969
10805,16630,TEW-7197
10806,16633,GM-CT-01
10807,16636,SYNT001
10808,16639,DAS181
10809,16642,ABT-719
10810,16666,IPH4102
10811,16681,A610
10812,16681,AC-0010
10813,16681,AC0010
10814,16681,ACEA100610
10815,16681,EX-ACEA0010
10816,16684,MK-1602
10817,16690,REGN910
10818,16693,TOCA 511
10819,16696,AVI-7100
10820,16699,AZD1386
10821,16708,AGT-181
10822,16714,KPS-0373
10823,16720,EC0652
10824,16726,KBPA-101
10825,16729,HM43239
10826,16735,GSK945237
10827,16738,GLPG1205
10828,16744,TD-9855
10829,16756,SGN-75
10830,16759,RO7079901
10831,16762,REGN 1500
10832,16762,REGN-1500
10833,16762,REGN1500
10834,16768,SLV334
10835,16771,LY246708
10836,16786,LSZ102
10837,16789,MM-141
10838,16798,SOR-C13
10839,16801,LY2623091
10840,16804,IMMU-107
10841,16807,GS-101
10842,16822,COBALT-60
10843,16825,BLZ-100
10844,16828,BIIB092
10845,16834,JTX-2011
10846,16846,SAR125844
10847,16852,MST-997
10848,16855,CTX-4430
10849,16867,RO-236019
10850,16870,MEDI6383
10851,16891,GMA 161
10852,16891,GMA-161
10853,16891,GMA161
10854,16903,ACH-4471
10855,16909,GLPG1690
10856,16918,GLPG0974
10857,16921,CAL-120
10858,16924,CX 4945
10859,16939,OTL0038
10860,16945,OPN-305
10861,16951,IW-9179
10862,16954,AZD9977
10863,16957,CHR-3996
10864,16975,CYC065
10865,16978,PLA-695
10866,16990,LJM716
10867,17011,CKD-519
10868,17017,GDC-0919
10869,17026,G1T28
10870,17032,VX-445
10871,17032,WHO 11180
10872,17038,IMU-838
10873,17041,PBI-4050
10874,17053,SOBI003
10875,17059,IMGN529
10876,17068,BAY 1021189
10877,17068,BAY-1021189
10878,17068,BAY1021189
10879,17068,MK-1242
10880,17068,WHO 9805
10881,17089,MK-6482
10882,17089,MK6482
10883,17089,PT 2977
10884,17089,PT-2977
10885,17089,PT2977
10886,17089,WHO 11196
10887,17111,ZW 25
10888,17111,ZW-25
10889,17111,ZW25
10890,17114,ZW 49
10891,17114,ZW-49
10892,17114,ZW49
10893,17132,B2340
10894,17132,Fema no. 2253
10895,17165,CS 386
10896,17165,CS-386
10897,17168,SAGE 217
10898,17168,SAGE-217
10899,17168,SAGE217
10900,17171,CS 300
10901,17171,CS-300
10902,17171,DEA No. 2839
10903,17177,HY-100732
10904,17191,BOS 172722
10905,17191,BOS-172722
10906,17191,BOS172722
10907,17192,PRT-062070
10908,17276,A9
10909,17276,TRM 986
10910,17276,TRM-986
10911,17279,AVXS-101
10912,17369,BAX-069
10913,17369,BAX-69
10914,17369,BAX69
10915,17372,MCLA-128
10916,17375,ALLN-177
10917,17378,BMN-270
10918,17378,BMN270
10919,17390,RO 31-3113
10920,17396,PCLX-001
10921,17399,MRTX-849
10922,17399,MRTX849
10923,17402,AMG 510
10924,17402,AMG-510
10925,17402,AMG510
10926,17405,FLX 475
10927,17405,FLX-475
10928,17405,FLX475
10929,17411,CTX-001
10930,17411,CTX001
10931,17414,FEMA No. 2902
10932,17417,FEMA No. 2903
10933,17420,WST 1
10934,17423,FEMA No. 2458
10935,17435,BAY E 6975
10936,17435,BAY-E 6975
10937,17435,MEB 6401
10938,17441,S-426-S (Lepetit)
10939,17441,SK 302B
10940,17447,C.I. Natural Yellow 2
10941,17450,ORG 31710
10942,17450,ORG-31710
10943,17450,ORG31710
10944,17462,FEMA No. 3124
10945,17472,NG-12-0163
10946,17472,SRP-4053
10947,17472,WHO 10355
10948,17475,BBG-250
10949,17484,BL-139
10950,17487,ST10
10951,17487,ST10-021
10952,17487,WHO 9974
10953,17490,MIV 711
10954,17490,MIV-711
10955,17490,MIV711
10956,17496,NNZ-2591
10957,17511,Fema no. 2761
10958,17520,JPC-3210
10959,17520,MMV 892646
10960,17539,REC 994
10961,17539,REC-994
10962,17539,REC994
10963,17542,NS32
10964,17542,WHO 9712
10965,17559,ASC-09
10966,17559,TMC 310911
10967,17559,TMC-310911
10968,17559,TMC310911
10969,17562,SU 3327
10970,17562,SU-3327
10971,17562,SU3327
10972,17568,BI-655130
10973,17568,BI655130
10974,17571,GSK-4057190
10975,17571,GSK4057190
10976,17571,TSR 042
10977,17571,TSR-042
10978,17571,WBP-285
10979,17574,BT-563
10980,17577,CSL-312
10981,17580,SC-C244
10982,17580,SCC244
10983,17583,Ro 24-7472
10984,17583,RO 24-7472/000
10985,17583,RO-24-7472
10986,17583,RO-24-7472/000
10987,17583,RO-247472000
10988,17586,AGEN-1884
10989,17586,AGEN1884
10990,17589,JR-141
10991,17592,GNbAC1
10992,17598,RA101495
10993,17598,WHO 10602
10994,17601,SHR-3162
10995,17601,SHR3162
10996,17604,AZD 7986
10997,17604,AZD-7986
10998,17604,AZD7986
10999,17604,INS-1007
11000,17604,INS1007
11001,17607,AMG 337
11002,17607,AMG-337
11003,17610,CC-1088
11004,17610,CDC-801
11005,17610,CDC801
11006,17616,BAY 85-3934
11007,17616,BAY-85-3934
11008,17622,J655.169F
11009,17622,STA-21
11010,17631,BAY-1896953
11011,17631,ORM-15341
11012,17634,Caswell No. 147A
11013,17634,E-529
11014,17634,INS NO.529
11015,17634,INS-529
11016,17640,HM-11260C
11017,17640,SAR-439977
11018,17640,SAR439977
11019,17643,A 174606.0
11020,17643,A-174606.0
11021,17643,ABT-606
11022,17643,EPB 348
11023,17643,MIV 606
11024,17643,MIV-606
11025,17646,BI 238630
11026,17646,BI-238630
11027,17646,BL-238630
11028,17646,PPI-668 free base
11029,17649,EFDA
11030,17649,MK-8591
11031,17652,CX 024414
11032,17652,CX-024414
11033,17652,CX024414
11034,17652,M-1273
11035,17652,mRNA-1273
11036,17658,AZD 1222
11037,17658,AZD-1222
11038,17658,AZD1222
11039,17670,EIDD-1931
11040,17673,EIDD 1931-ISOPROPYL ESTER
11041,17673,EIDD-2801
11042,17673,MK-4482
11043,17673,WHO 11853
11044,17679,FEMA NO. 2530
11045,17685,SEP-363856
11046,17685,SEP-856
11047,17685,SEP363856
11048,17697,ESN 364
11049,17697,ESN-364
11050,17700,ASN-002
11051,17700,ASN002
11052,17700,EN-3351
11053,17700,EN3351
11054,17700,WHO 10976
11055,17706,JNJ-53718678
11056,17709,GS-CA1
11057,17712,RV-521
11058,17712,RV521
11059,17715,S-033447
11060,17718,AGEN-2034
11061,17718,AGEN2034
11062,17721,Acticide PHB 20
11063,17744,LOXO 292
11064,17744,LOXO-292
11065,17744,LY-3527723
11066,17744,LY3527723
11067,17744,WHO 10967
11068,17747,EVO 984
11069,17747,EVO-984
11070,17747,EVO984
11071,17747,GS-441524
11072,17747,GS441524
11073,17753,BHV-3500
11074,17753,BMS-742413
11075,17768,INO 4800
11076,17768,INO-4800
11077,17768,INO4800
11078,17772,ASTX-727 component cedazuridine
11079,17772,ASTX727 component cedazuridine
11080,17772,E-7727
11081,17772,E7727
11082,17772,WHO 10741
11083,17777,BNT162b1
11084,17782,BNT162b2
11085,17782,BNT162b2 SARS-CoV-2 Vaccine
11086,17782,RNA ingredient BNT-162B2
11087,17793,KTE X19
11088,17793,KTE-X19
11089,17882,TAB 08
11090,17882,TAB-08
11091,17882,TAB08
11092,17882,TGN-1412
11093,17882,TGN1412
11094,17886,LY-3819253
11095,17886,LY-CoV555
11096,17886,LY3819253
11097,17886,LYCoV555
11098,17891,GSK 2857916
11099,17891,GSK-2857916
11100,17891,GSK2857916
11101,17891,WHO 10754
11102,17901,Natural Killer Cells
11103,17906,CYNK-001
11104,17911,Umbilical Cord Blood Hematopoietic Stem Cells
11105,17916,Human umbilical cord blood mononuclear cell-conditioned medium
11106,17921,IL15-NK cells
11107,17926,ACT-20
11108,17926,Human Umbilical Cord Mesenchymal Stem Cells
11109,17931,NKG2D-ACE2 CAR-NK Cell
11110,17936,Allogenic Human Umbilical Derived Mesenchymal Stem Cells in Conditioned Media
11111,17941,Adipose-Derived Mesenchymal Stem Cells: Autologous or Allogeneic Origins
11112,17946,Placental Mesenchymal Stem Cells
11113,17951,Allogenic Donor CD362-enriched Human Umbilical Cord-derived Mesenchymal Stem Cells
11114,17956,FT516
11115,17961,Lactobacillus Coryniformis K8
11116,17966,Human Embryonic Stem Cell-derived M Cell
11117,17971,Virus Specific T-Cell
11118,17976,APN-01
11119,17976,APN01
11120,17976,GSK-2586881
11121,17976,GSK2586881
11122,17981,Dental Mesenchymal Pulp Stem Cells
11123,17986,Human Menstrual Blood-derived Stem Cells
11124,17991,Mesenchymoangioblast-derived mesenchymal stem cells
11125,17996,Allogenic Pooled Olfactory Mucosa-derived Mesenchymal Stem Cells
11126,18001,Recombinant Bacterial ACE2 Receptors-like Enzyme
11127,18006,MultiStem
11128,18011,Stem-cell derived exosome vesicle products
11129,18016,CAP-1002
11130,18021,Washed Microbiota Transplantation
11131,18026,Recombinant Human Plasma Gelsolin
11132,18031,CoviGlobulin
11133,18036,Viral Macrophage-Inflammatory Protein
11134,18041,Interferon Kappa
11135,18046,Trefoil Factor 2
11136,18051,MRx-4DP0004
11137,18056,Recombinant Super-Compound Interferon
11138,18061,Interferon Gamma
11139,18101,CP 47904
11140,18101,"CP-47,904"
11141,18101,CP-47904
11142,18106,SA-237
11143,18106,SA237
11144,18121,IBI-308
11145,18121,IBI308
11146,18126,AEX-1188
11147,18126,AEX1188
11148,18126,INCMGA-00012
11149,18126,INCMGA00012
11150,18126,MGA-012
11151,18126,MGA012
11152,18126,WHO 11095
11153,18131,AMP 224
11154,18131,AMP-224
11155,18131,GSK-2661380
11156,18136,AMP 514
11157,18136,AMP-514
11158,18136,MEDI-0680
11159,18136,MEDI0680
11160,18141,KN-035
11161,18141,KN035
11162,18146,anti-Pd-l1 monoclonal antibody CK-301
11163,18146,CK-301
11164,18151,AUNP-12
11165,18151,Aur-012
11166,18151,Aurigene NP-12
11167,18151,Aurigene-012
11168,18156,AUPM 170
11169,18156,CA-170
11170,18161,BMS 986178
11171,18161,BMS-986178
11172,18166,EINECS 247-619-4
11173,18171,SO-15101
11174,18171,"SQ 15,101"
11175,18171,SQ 15101
11176,18176,FEMA NO. 2094
11177,18186,Caswell No. 482C
11178,18186,UN1787
11179,18186,UN2197
11180,18191,SQ 26962
11181,18211,BE 50
11182,18216,CHF 4226
11183,18216,CHF-4226
11184,18216,TA-2005
11185,18231,AZD 7442
11186,18231,AZD-7442
11187,18231,AZD7442
11188,18251,MK-0668
11189,18261,Caswell No. 921A
11190,18276,GC-376 free acid
11191,18281,GC-373
11192,18281,GC373
11193,18286,Mycobacterium w. Vaccine
11194,18291,LNP-nCoVsaRNA Vaccine
11195,18296,VA-MENGOC-BC
11196,18301,VPM1002
11197,18311,Dendritic cells vaccine
11198,18316,LV-SMENP Vaccine
11199,18321,SCB-2019
11200,18326,CoronaVac
11201,18331,BBIBP-CorV
11202,18336,CIGB 2020 Vaccine
11203,18341,CIGB-258 peptide
11204,18346,NVX-CoV2373
11205,18351,BacTRL-spike
11206,18356,V-SARS
11207,18361,Covid-19 Coronavirus Artificial Antigen Presenting Cell Vaccine
11208,18366,COVID19 s-vax loaded autologous dendritic cell
11209,18401,SH 770
11210,18401,SH-770
11211,18406,BLU 667
11212,18406,BLU-123244
11213,18406,BLU-667
11214,18406,BLU123244
11215,18406,WHO 11004
11216,18406,X-581238
11217,18406,X581238
11218,18428,ASTA 3746
11219,18428,ASTA-3746
11220,18463,LT-02
11221,18473,FEMA NO. 2267
11222,18498,E-224
11223,18498,INS NO.224
11224,18498,INS-224
11225,18503,E-223
11226,18503,INS NO.223
11227,18503,INS-223
11228,18508,CVnCoV
11229,18513,COVID-19 Nucleocapsid-GM-CSF Protein Lactated Ringer's Injection
11230,18518,Covax-19™
11231,18523,BBV152
11232,18528,Gam-COVID-Vac
11233,18533,SARS-CoV-2 Sclamp
11234,18538,IMM-101
11235,18548,Coronavirus-Like Particle COVID-19 Vaccine
11236,18553,RUTI® Vaccine
11237,18558,MVC-COV1901
11238,18563,SARS-CoV-2 mRNA vaccine
11239,18568,AG0301-COVID19
11240,18573,Ad26.COV2.S
11241,18573,JNJ-78436735
11242,18578,KBP-COVID-19
11243,18583,NasoVAX
11244,18593,S 3500
11245,18593,SU 6187
11246,18598,Inactivated SARS-Cov-2 Vaccine
11247,18603,Inactivated SARS-CoV-2 Vaccine (Chinese Academy of Medical Sciences)
11248,18608,Oral Polio Vaccine
11249,18613,Pentaglobin
11250,18618,CK0802
11251,18623,Autologous Non-Hematopoietic Peripheral Blood Stem Cells
11252,18628,Amniotic Epithelial Cells
11253,18633,Platelet Lysate
11254,18638,Probiorinse
11255,18643,Human Amniotic Fluid
11256,18658,DRX-005B
11257,18658,DRX005B
11258,18658,EC 3.2.1.22
11259,18688,MF 701
11260,18688,MF-701
11261,18698,Ciba 3753
11262,18698,RP 146
11263,18698,RP-146
11264,18703,SPA-S-510
11265,18703,SPA-S-51O
11266,18708,Caswell No. 572A
11267,18733,B2056
11268,18738,RAPA-501-Allo
11269,18743,GX-19
11270,18748,Zycov-D
11271,18753,CHO Cells Recombinant Vaccine
11272,18763,XAV-19
11273,18771,CB6
