drug_id,caco2,caco2_probability,bbb,bbb_probability,hia,hia_probability,p_glycoprotein_substrate,p_glycoprotein_substrate_probability,p_glycoprotein_inhibitor_1,p_glycoprotein_inhibitor_1_probability,p_glycoprotein_inhibitor_2,p_glycoprotein_inhibitor_2_probability,renal_organic_cation_transporter,renal_organic_cation_transporter_probability,cyp450_2c9_substrate,cyp450_2c9_substrate_probability,cyp450_2d6_substrate,cyp450_2d6_substrate_probability,cyp450_3a4_substrate,cyp450_3a4_substrate_probability,cyp450_1a2_substrate,cyp450_1a2_substrate_probability,cyp450_2c9_inhibitor,cyp450_2c9_inhibitor_probability,cyp450_2d6_inhibitor,cyp450_2d6_inhibitor_probability,cyp450_2c19_inhibitor,cyp450_2c19_inhibitor_probability,cyp450_3a4_inhibitor,cyp450_3a4_inhibitor_probability,cyp_inhibitory_promiscuity,cyp_inhibitory_promiscuity_probability,herg_inhibitor_1,herg_inhibitor_1_probability,herg_inhibitor_2,herg_inhibitor_2_probability,ames_toxicity,ames_toxicity_probability,carcinogenicity,carcinogenicity_probability,biodegradation,biodegradation_probability,rat_acute_toxicity
715,1,0.5195,1,0.9869,1,1.0,Substrate,0.6555,Inhibitor,0.8564,Inhibitor,0.6771,Inhibitor,0.5222,Non-substrate,0.9265,Substrate,0.8918,Non-substrate,0.6004,Inhibitor,0.9107,Inhibitor,0.8948,Non-inhibitor,0.9231,Non-inhibitor,0.9025,Inhibitor,0.8298,High CYP Inhibitory Promiscuity,0.8649,Strong inhibitor,0.5554,Non-inhibitor,0.5879,Non AMES toxic,0.6722,Non-carcinogens,0.9046,Not ready biodegradable,0.995,2.8239
716,0,0.5125,0,0.7048,1,0.917,Substrate,0.5954,Non-inhibitor,0.8426,Non-inhibitor,0.5435,Non-inhibitor,0.8157,Non-substrate,0.8194,Non-substrate,0.8091,Non-substrate,0.5338,Inhibitor,0.7062,Non-inhibitor,0.8555,Non-inhibitor,0.9076,Non-inhibitor,0.6715,Non-inhibitor,0.8646,Low CYP Inhibitory Promiscuity,0.8278,Weak inhibitor,0.9113,Non-inhibitor,0.8385,Non AMES toxic,0.6198,Non-carcinogens,0.9488,Not ready biodegradable,0.9798,2.64
717,1,0.8572,1,0.9413,1,1.0,Substrate,0.6346,Inhibitor,0.5079,Non-inhibitor,0.9087,Non-inhibitor,0.7603,Non-substrate,0.7759,Non-substrate,0.9237,Substrate,0.7415,Non-inhibitor,0.844,Non-inhibitor,0.8688,Non-inhibitor,0.9386,Inhibitor,0.8994,Non-inhibitor,0.8333,Low CYP Inhibitory Promiscuity,0.7876,Weak inhibitor,0.8777,Non-inhibitor,0.7744,Non AMES toxic,0.9319,Non-carcinogens,0.9417,Not ready biodegradable,0.9512,1.8788
718,0,0.6281,1,0.8905,1,0.9023,Substrate,0.7113,Non-inhibitor,0.5465,Non-inhibitor,0.896,Non-inhibitor,0.8273,Non-substrate,0.9234,Non-substrate,0.8305,Substrate,0.5584,Non-inhibitor,0.7508,Non-inhibitor,0.725,Non-inhibitor,0.7985,Non-inhibitor,0.7005,Non-inhibitor,0.7139,Low CYP Inhibitory Promiscuity,0.8392,Weak inhibitor,0.6903,Non-inhibitor,0.7412,Non AMES toxic,0.5535,Non-carcinogens,0.828,Not ready biodegradable,0.9762,2.6261
719,1,0.7341,1,0.9826,1,0.9973,Substrate,0.8357,Inhibitor,0.9232,Inhibitor,0.545,Inhibitor,0.8115,Non-substrate,0.8064,Non-substrate,0.9116,Substrate,0.5716,Non-inhibitor,0.5801,Non-inhibitor,0.791,Inhibitor,0.6078,Non-inhibitor,0.8348,Non-inhibitor,0.835,High CYP Inhibitory Promiscuity,0.6425,Weak inhibitor,0.804,Inhibitor,0.6909,Non AMES toxic,0.7616,Non-carcinogens,0.9692,Not ready biodegradable,0.9819,2.976
720,0,0.8956,1,0.9481,0,0.8406,Non-substrate,0.8597,Non-inhibitor,0.9701,Non-inhibitor,0.9903,Non-inhibitor,0.958,Non-substrate,0.7693,Non-substrate,0.8234,Non-substrate,0.697,Non-inhibitor,0.8539,Non-inhibitor,0.8878,Non-inhibitor,0.9091,Non-inhibitor,0.8449,Non-inhibitor,0.9061,Low CYP Inhibitory Promiscuity,0.9743,Weak inhibitor,0.9321,Non-inhibitor,0.9427,Non AMES toxic,0.7328,Carcinogens ,0.6575,Not ready biodegradable,0.927,2.6142
721,1,0.6291,1,0.9533,1,0.9747,Substrate,0.587,Non-inhibitor,0.9492,Non-inhibitor,0.9884,Non-inhibitor,0.684,Non-substrate,0.8646,Non-substrate,0.6643,Non-substrate,0.6456,Non-inhibitor,0.6308,Non-inhibitor,0.9312,Inhibitor,0.8932,Non-inhibitor,0.9294,Non-inhibitor,0.8308,Low CYP Inhibitory Promiscuity,0.7918,Weak inhibitor,0.8728,Non-inhibitor,0.6234,Non AMES toxic,0.6165,Non-carcinogens,0.6462,Not ready biodegradable,0.9449,2.516
722,0,0.7605,0,0.8815,1,0.6426,Substrate,0.6515,Non-inhibitor,0.9512,Non-inhibitor,0.969,Non-inhibitor,0.8574,Non-substrate,0.8793,Non-substrate,0.7622,Non-substrate,0.725,Non-inhibitor,0.8999,Non-inhibitor,0.9708,Non-inhibitor,0.9653,Non-inhibitor,0.8266,Non-inhibitor,0.907,Low CYP Inhibitory Promiscuity,0.9821,Weak inhibitor,0.9641,Non-inhibitor,0.8708,Non AMES toxic,0.9133,Non-carcinogens,0.9389,Not ready biodegradable,0.6844,1.8723
723,1,0.5637,0,0.8857,1,0.9751,Non-substrate,0.6457,Non-inhibitor,0.9698,Non-inhibitor,0.9823,Non-inhibitor,0.9217,Non-substrate,0.8341,Non-substrate,0.6858,Non-substrate,0.6635,Non-inhibitor,0.9045,Non-inhibitor,0.9506,Non-inhibitor,0.9231,Non-inhibitor,0.9026,Non-inhibitor,0.8328,Low CYP Inhibitory Promiscuity,0.8476,Weak inhibitor,0.951,Non-inhibitor,0.9331,Non AMES toxic,0.637,Non-carcinogens,0.8754,Not ready biodegradable,0.9117,2.0534
724,1,0.5995,1,0.955,1,0.9967,Non-substrate,0.5137,Non-inhibitor,0.8797,Inhibitor,0.6949,Non-inhibitor,0.5928,Non-substrate,0.8625,Non-substrate,0.9116,Non-substrate,0.51,Inhibitor,0.8751,Non-inhibitor,0.8182,Inhibitor,0.7628,Non-inhibitor,0.634,Non-inhibitor,0.5131,High CYP Inhibitory Promiscuity,0.6829,Weak inhibitor,0.9546,Inhibitor,0.5422,AMES toxic,0.8884,Non-carcinogens,0.8917,Not ready biodegradable,0.9916,2.5683
725,1,0.6235,1,0.8747,0,0.9235,Substrate,0.6323,Non-inhibitor,0.7202,Non-inhibitor,0.9349,Inhibitor,0.5945,Non-substrate,0.7299,Non-substrate,0.7589,Substrate,0.7127,Non-inhibitor,0.8254,Non-inhibitor,0.9144,Non-inhibitor,0.7952,Non-inhibitor,0.9009,Non-inhibitor,0.8921,Low CYP Inhibitory Promiscuity,0.9782,Weak inhibitor,0.9793,Non-inhibitor,0.5737,Non AMES toxic,0.7076,Non-carcinogens,0.9333,Ready biodegradable,0.5,2.7493
726,1,0.8059,1,0.9861,1,0.9739,Substrate,0.6559,Inhibitor,0.8838,Inhibitor,0.8826,Inhibitor,0.7098,Non-substrate,0.7898,Substrate,0.8919,Substrate,0.6698,Non-inhibitor,0.9045,Non-inhibitor,0.907,Inhibitor,0.8932,Non-inhibitor,0.9094,Non-inhibitor,0.6132,Low CYP Inhibitory Promiscuity,0.6083,Weak inhibitor,0.9065,Inhibitor,0.8271,Non AMES toxic,0.8109,Non-carcinogens,0.9021,Not ready biodegradable,0.9886,2.8709
727,0,0.5775,1,0.9113,1,0.7613,Non-substrate,0.8322,Non-inhibitor,0.671,Non-inhibitor,0.9005,Non-inhibitor,0.8325,Non-substrate,0.8982,Non-substrate,0.9022,Non-substrate,0.5255,Non-inhibitor,0.8022,Non-inhibitor,0.7789,Non-inhibitor,0.9106,Non-inhibitor,0.72,Non-inhibitor,0.9173,Low CYP Inhibitory Promiscuity,0.8638,Weak inhibitor,0.512,Non-inhibitor,0.9382,AMES toxic,0.9107,Carcinogens ,0.6822,Ready biodegradable,0.9479,2.9173
728,0,0.5336,1,0.8569,0,0.9444,Substrate,0.8559,Inhibitor,0.7889,Inhibitor,0.9009,Non-inhibitor,0.7222,Non-substrate,0.8008,Non-substrate,0.7534,Substrate,0.7272,Non-inhibitor,0.9103,Non-inhibitor,0.8856,Non-inhibitor,0.8763,Non-inhibitor,0.8423,Non-inhibitor,0.8582,Low CYP Inhibitory Promiscuity,0.9119,Weak inhibitor,0.8607,Non-inhibitor,0.8146,Non AMES toxic,0.7601,Non-carcinogens,0.9353,Not ready biodegradable,0.946,2.931
730,0,0.6733,1,0.9473,1,1.0,Non-substrate,0.7174,Non-inhibitor,0.9299,Non-inhibitor,0.9317,Non-inhibitor,0.8624,Non-substrate,0.8768,Non-substrate,0.9116,Non-substrate,0.8103,Inhibitor,0.9106,Non-inhibitor,0.9071,Non-inhibitor,0.5658,Inhibitor,0.8994,Non-inhibitor,0.8216,High CYP Inhibitory Promiscuity,0.6773,Weak inhibitor,0.9838,Non-inhibitor,0.9321,AMES toxic,0.9107,Non-carcinogens,0.9331,Not ready biodegradable,0.9814,2.017
731,0,0.7148,1,0.7539,1,0.9156,Substrate,0.6187,Non-inhibitor,0.8842,Non-inhibitor,0.8604,Non-inhibitor,0.8882,Non-substrate,0.7192,Non-substrate,0.9116,Non-substrate,0.5103,Non-inhibitor,0.9167,Non-inhibitor,0.8412,Non-inhibitor,0.9088,Non-inhibitor,0.8764,Non-inhibitor,0.8874,Low CYP Inhibitory Promiscuity,0.8734,Weak inhibitor,0.9881,Non-inhibitor,0.8425,Non AMES toxic,0.922,Non-carcinogens,0.9354,Not ready biodegradable,0.7779,2.0362
732,1,0.6226,1,0.9367,0,0.9907,Substrate,0.8276,Inhibitor,0.5282,Inhibitor,0.6888,Non-inhibitor,0.5447,Non-substrate,0.8354,Non-substrate,0.6895,Substrate,0.6913,Non-inhibitor,0.9225,Non-inhibitor,0.9468,Non-inhibitor,0.8816,Non-inhibitor,0.9107,Non-inhibitor,0.8359,Low CYP Inhibitory Promiscuity,0.9068,Weak inhibitor,0.8459,Non-inhibitor,0.5169,Non AMES toxic,0.7032,Non-carcinogens,0.9241,Not ready biodegradable,0.7843,2.5245
733,1,0.6113,1,0.9544,0,0.8407,Non-substrate,0.7408,Non-inhibitor,0.9154,Non-inhibitor,0.9824,Non-inhibitor,0.7049,Non-substrate,0.7624,Non-substrate,0.8025,Non-substrate,0.6683,Non-inhibitor,0.9045,Non-inhibitor,0.9463,Non-inhibitor,0.9231,Non-inhibitor,0.9025,Non-inhibitor,0.9289,Low CYP Inhibitory Promiscuity,0.9238,Weak inhibitor,0.8628,Non-inhibitor,0.858,Non AMES toxic,0.7247,Non-carcinogens,0.7872,Not ready biodegradable,0.9737,2.4
734,0,0.5057,1,0.9925,1,1.0,Substrate,0.6163,Inhibitor,0.8564,Inhibitor,0.9361,Inhibitor,0.6491,Non-substrate,0.8235,Substrate,0.8918,Substrate,0.7407,Non-inhibitor,0.9046,Non-inhibitor,0.9071,Inhibitor,0.8931,Non-inhibitor,0.9026,Non-inhibitor,0.82,High CYP Inhibitory Promiscuity,0.8459,Weak inhibitor,0.65,Inhibitor,0.8062,Non AMES toxic,0.5302,Non-carcinogens,0.8204,Not ready biodegradable,0.99,3.829
735,1,0.812,1,0.9713,1,0.9968,Substrate,0.525,Non-inhibitor,0.8649,Inhibitor,0.6605,Inhibitor,0.5834,Non-substrate,0.7661,Non-substrate,0.829,Non-substrate,0.5646,Inhibitor,0.9106,Non-inhibitor,0.9071,Inhibitor,0.8932,Inhibitor,0.8993,Non-inhibitor,0.876,High CYP Inhibitory Promiscuity,0.6083,Weak inhibitor,0.6159,Non-inhibitor,0.6593,Non AMES toxic,0.5561,Non-carcinogens,0.6525,Not ready biodegradable,0.9926,2.5407
736,1,0.8867,0,0.6326,1,0.9968,Non-substrate,0.5573,Inhibitor,0.6622,Non-inhibitor,0.968,Non-inhibitor,0.542,Non-substrate,0.7838,Substrate,0.6175,Substrate,0.6901,Inhibitor,0.7505,Non-inhibitor,0.907,Non-inhibitor,0.9231,Inhibitor,0.8994,Inhibitor,0.796,High CYP Inhibitory Promiscuity,0.7895,Weak inhibitor,0.719,Non-inhibitor,0.8977,Non AMES toxic,0.5692,Non-carcinogens,0.8318,Not ready biodegradable,0.9778,2.2254
737,1,0.6369,1,0.9656,1,0.9318,Substrate,0.7422,Inhibitor,0.8149,Non-inhibitor,0.8042,Inhibitor,0.7859,Non-substrate,0.8416,Non-substrate,0.5134,Non-substrate,0.6059,Inhibitor,0.806,Non-inhibitor,0.9698,Inhibitor,0.9521,Inhibitor,0.5209,Non-inhibitor,0.8896,High CYP Inhibitory Promiscuity,0.7063,Strong inhibitor,0.6113,Inhibitor,0.8104,Non AMES toxic,0.8536,Non-carcinogens,0.9343,Not ready biodegradable,1.0,2.3803
738,0,0.8957,1,0.9133,1,0.9416,Non-substrate,0.5352,Non-inhibitor,0.8571,Non-inhibitor,0.8382,Inhibitor,0.6653,Non-substrate,0.7898,Non-substrate,0.9115,Non-substrate,0.7339,Non-inhibitor,0.5272,Non-inhibitor,0.7439,Non-inhibitor,0.7676,Non-inhibitor,0.6581,Non-inhibitor,0.8661,Low CYP Inhibitory Promiscuity,0.5621,Weak inhibitor,0.7428,Non-inhibitor,0.7711,Non AMES toxic,0.9132,Non-carcinogens,0.8395,Not ready biodegradable,0.9818,2.2925
739,0,0.7602,0,0.991,0,0.5,Substrate,0.5297,Non-inhibitor,0.8922,Non-inhibitor,0.8607,Non-inhibitor,0.9695,Non-substrate,0.7048,Non-substrate,0.8347,Non-substrate,0.5571,Non-inhibitor,0.8481,Non-inhibitor,0.8427,Non-inhibitor,0.913,Non-inhibitor,0.8219,Non-inhibitor,0.8176,Low CYP Inhibitory Promiscuity,0.9624,Weak inhibitor,0.9997,Non-inhibitor,0.8314,Non AMES toxic,0.8363,Non-carcinogens,0.6271,Not ready biodegradable,0.8103,1.8514
740,0,0.5377,1,0.9799,1,0.995,Non-substrate,0.8045,Non-inhibitor,0.8245,Non-inhibitor,0.6998,Non-inhibitor,0.859,Non-substrate,0.8679,Non-substrate,0.9116,Non-substrate,0.7032,Inhibitor,0.9106,Non-inhibitor,0.9072,Non-inhibitor,0.9231,Non-inhibitor,0.9025,Non-inhibitor,0.8332,High CYP Inhibitory Promiscuity,0.6647,Weak inhibitor,0.9775,Non-inhibitor,0.8734,AMES toxic,0.6799,Non-carcinogens,0.9001,Not ready biodegradable,1.0,3.6843
741,0,0.5096,1,0.9383,1,0.9918,Substrate,0.7861,Non-inhibitor,0.7847,Non-inhibitor,0.8383,Non-inhibitor,0.7463,Non-substrate,0.8496,Non-substrate,0.9138,Substrate,0.7407,Non-inhibitor,0.9406,Non-inhibitor,0.9072,Non-inhibitor,0.9418,Non-inhibitor,0.9253,Non-inhibitor,0.8902,Low CYP Inhibitory Promiscuity,0.9095,Weak inhibitor,0.95,Non-inhibitor,0.584,Non AMES toxic,0.9132,Non-carcinogens,0.9597,Not ready biodegradable,0.925,1.8914
742,0,0.8958,0,0.5997,1,0.6525,Non-substrate,0.662,Non-inhibitor,0.9535,Non-inhibitor,0.9551,Non-inhibitor,0.9252,Non-substrate,0.8706,Non-substrate,0.878,Non-substrate,0.7431,Non-inhibitor,0.824,Non-inhibitor,0.9419,Non-inhibitor,0.9412,Non-inhibitor,0.9232,Non-inhibitor,0.9402,Low CYP Inhibitory Promiscuity,0.958,Weak inhibitor,0.9709,Non-inhibitor,0.9329,Non AMES toxic,0.9132,Non-carcinogens,0.7823,Ready biodegradable,0.8595,1.126
743,0,0.691,0,0.9391,0,0.9749,Substrate,0.8261,Non-inhibitor,0.7702,Non-inhibitor,0.7288,Non-inhibitor,0.8635,Non-substrate,0.8598,Non-substrate,0.8006,Non-substrate,0.6356,Non-inhibitor,0.8637,Non-inhibitor,0.8597,Non-inhibitor,0.8675,Non-inhibitor,0.8851,Non-inhibitor,0.9349,Low CYP Inhibitory Promiscuity,0.9905,Weak inhibitor,0.8499,Non-inhibitor,0.6371,Non AMES toxic,0.8062,Non-carcinogens,0.9179,Not ready biodegradable,0.8088,2.3557
744,0,0.5793,1,0.8846,1,0.9915,Non-substrate,0.6789,Non-inhibitor,0.9684,Non-inhibitor,0.9765,Non-inhibitor,0.9583,Non-substrate,0.5907,Non-substrate,0.9116,Non-substrate,0.6384,Inhibitor,0.5318,Non-inhibitor,0.7975,Non-inhibitor,0.8866,Non-inhibitor,0.6451,Non-inhibitor,0.7062,Low CYP Inhibitory Promiscuity,0.5821,Weak inhibitor,0.9884,Non-inhibitor,0.9051,AMES toxic,0.5865,Non-carcinogens,0.7968,Not ready biodegradable,0.985,2.2646
745,1,0.5066,1,0.9947,1,1.0,Non-substrate,0.8912,Non-inhibitor,0.8842,Non-inhibitor,0.9962,Non-inhibitor,0.8153,Non-substrate,0.793,Non-substrate,0.8659,Non-substrate,0.5971,Non-inhibitor,0.6653,Non-inhibitor,0.6045,Non-inhibitor,0.9117,Non-inhibitor,0.6952,Non-inhibitor,0.8309,Low CYP Inhibitory Promiscuity,0.6395,Weak inhibitor,0.9799,Non-inhibitor,0.9279,Non AMES toxic,0.6562,Non-carcinogens,0.6665,Ready biodegradable,0.6304,2.0926
746,0,0.8957,1,0.9242,0,0.5,Substrate,0.5,Non-inhibitor,0.8856,Non-inhibitor,0.9649,Non-inhibitor,0.9141,Non-substrate,0.8027,Non-substrate,0.7876,Non-substrate,0.6312,Non-inhibitor,0.8767,Non-inhibitor,0.8442,Non-inhibitor,0.9103,Non-inhibitor,0.8236,Non-inhibitor,0.7574,Low CYP Inhibitory Promiscuity,0.9786,Weak inhibitor,0.9839,Non-inhibitor,0.7688,AMES toxic,0.5388,Non-carcinogens,0.6595,Not ready biodegradable,0.8749,2.0628
747,1,0.8867,1,0.8218,1,0.9615,Non-substrate,0.5174,Non-inhibitor,0.87,Non-inhibitor,0.8623,Inhibitor,0.531,Non-substrate,0.7002,Non-substrate,0.7296,Substrate,0.5253,Non-inhibitor,0.9045,Non-inhibitor,0.907,Non-inhibitor,0.927,Non-inhibitor,0.9025,Non-inhibitor,0.831,Low CYP Inhibitory Promiscuity,0.8682,Weak inhibitor,0.9378,Non-inhibitor,0.9167,Non AMES toxic,0.9133,Non-carcinogens,0.9581,Not ready biodegradable,0.9073,2.0907
748,1,0.7503,1,0.955,1,0.9787,Substrate,0.6804,Non-inhibitor,0.5997,Non-inhibitor,0.8382,Inhibitor,0.7956,Non-substrate,0.8203,Substrate,0.5558,Substrate,0.6473,Non-inhibitor,0.9045,Non-inhibitor,0.9071,Inhibitor,0.8452,Non-inhibitor,0.9025,Non-inhibitor,0.8403,High CYP Inhibitory Promiscuity,0.5557,Weak inhibitor,0.7085,Inhibitor,0.6835,Non AMES toxic,0.8751,Non-carcinogens,0.9182,Not ready biodegradable,1.0,2.9003
749,1,0.5726,1,0.9065,1,0.9971,Substrate,0.7462,Non-inhibitor,0.9242,Non-inhibitor,0.8988,Non-inhibitor,0.8178,Non-substrate,0.8545,Non-substrate,0.7567,Non-substrate,0.5,Non-inhibitor,0.9045,Non-inhibitor,0.907,Non-inhibitor,0.9231,Non-inhibitor,0.9025,Non-inhibitor,0.8309,Low CYP Inhibitory Promiscuity,0.6904,Weak inhibitor,0.9808,Non-inhibitor,0.7763,Non AMES toxic,0.9132,Non-carcinogens,0.9453,Not ready biodegradable,0.9835,3.4536
750,1,0.7888,1,0.9285,1,0.9557,Substrate,0.6968,Non-inhibitor,0.8019,Non-inhibitor,0.9165,Non-inhibitor,0.895,Non-substrate,0.7803,Non-substrate,0.5124,Non-substrate,0.5253,Non-inhibitor,0.9045,Non-inhibitor,0.907,Non-inhibitor,0.9232,Non-inhibitor,0.9026,Non-inhibitor,0.8309,Low CYP Inhibitory Promiscuity,0.6298,Weak inhibitor,0.9676,Non-inhibitor,0.8577,Non AMES toxic,0.7941,Non-carcinogens,0.6653,Not ready biodegradable,0.9577,2.1374
751,1,0.5766,1,0.9787,1,0.9923,Substrate,0.5665,Non-inhibitor,0.8193,Non-inhibitor,0.5736,Inhibitor,0.7994,Non-substrate,0.8676,Substrate,0.8919,Non-substrate,0.5422,Non-inhibitor,0.5686,Non-inhibitor,0.9243,Non-inhibitor,0.5228,Non-inhibitor,0.8702,Non-inhibitor,0.6566,Low CYP Inhibitory Promiscuity,0.726,Weak inhibitor,0.9353,Non-inhibitor,0.8419,AMES toxic,0.5689,Non-carcinogens,0.9144,Not ready biodegradable,1.0,2.7509
752,1,0.7935,1,0.9383,1,1.0,Non-substrate,0.8349,Non-inhibitor,0.9566,Non-inhibitor,0.9899,Non-inhibitor,0.8659,Non-substrate,0.8439,Non-substrate,0.9115,Non-substrate,0.7604,Inhibitor,0.9106,Non-inhibitor,0.8659,Non-inhibitor,0.7879,Inhibitor,0.8748,Non-inhibitor,0.9372,Low CYP Inhibitory Promiscuity,0.6942,Weak inhibitor,0.9807,Non-inhibitor,0.9378,Non AMES toxic,0.9132,Non-carcinogens,0.6686,Ready biodegradable,0.5525,2.4266
753,1,0.6125,1,0.994,1,1.0,Non-substrate,0.8919,Non-inhibitor,0.9553,Non-inhibitor,0.9297,Non-inhibitor,0.9293,Non-substrate,0.8407,Non-substrate,0.9116,Non-substrate,0.7179,Non-inhibitor,0.5701,Non-inhibitor,0.8112,Non-inhibitor,0.9408,Non-inhibitor,0.5794,Non-inhibitor,0.9604,Low CYP Inhibitory Promiscuity,0.8702,Weak inhibitor,0.9576,Non-inhibitor,0.9032,Non AMES toxic,0.9132,Carcinogens ,0.7574,Not ready biodegradable,0.9642,1.3804
754,1,0.5629,1,0.9936,1,1.0,Non-substrate,0.592,Non-inhibitor,0.8358,Non-inhibitor,0.9401,Non-inhibitor,0.8532,Non-substrate,0.7507,Non-substrate,0.9115,Non-substrate,0.7383,Non-inhibitor,0.9045,Non-inhibitor,0.914,Non-inhibitor,0.9619,Non-inhibitor,0.9025,Non-inhibitor,0.8591,Low CYP Inhibitory Promiscuity,0.8483,Weak inhibitor,0.886,Non-inhibitor,0.8724,Non AMES toxic,0.7056,Non-carcinogens,0.8655,Not ready biodegradable,0.8423,2.1653
755,1,0.7603,1,0.9311,1,0.9925,Non-substrate,0.6144,Non-inhibitor,0.8912,Non-inhibitor,0.8088,Non-inhibitor,0.8639,Non-substrate,0.8221,Non-substrate,0.9115,Substrate,0.6025,Non-inhibitor,0.9046,Non-inhibitor,0.8831,Non-inhibitor,0.9231,Non-inhibitor,0.9025,Non-inhibitor,0.9301,Low CYP Inhibitory Promiscuity,0.9252,Weak inhibitor,0.9562,Non-inhibitor,0.9538,Non AMES toxic,0.8944,Non-carcinogens,0.7081,Ready biodegradable,0.5554,2.1455
756,1,0.8512,1,0.9225,1,0.9935,Non-substrate,0.7211,Non-inhibitor,0.9281,Non-inhibitor,0.9323,Non-inhibitor,0.8178,Non-substrate,0.7848,Non-substrate,0.8885,Non-substrate,0.653,Inhibitor,0.8316,Inhibitor,0.9346,Non-inhibitor,0.7899,Inhibitor,0.9425,Non-inhibitor,0.7881,High CYP Inhibitory Promiscuity,0.8559,Weak inhibitor,0.7894,Non-inhibitor,0.841,Non AMES toxic,0.9133,Non-carcinogens,0.7953,Not ready biodegradable,0.9636,2.4031
757,1,0.5119,1,0.9403,1,0.9956,Non-substrate,0.5833,Inhibitor,0.5344,Non-inhibitor,0.5225,Inhibitor,0.5,Non-substrate,0.8569,Substrate,0.8919,Non-substrate,0.5387,Inhibitor,0.5293,Non-inhibitor,0.6846,Non-inhibitor,0.9093,Non-inhibitor,0.7741,Non-inhibitor,0.8272,High CYP Inhibitory Promiscuity,0.5698,Weak inhibitor,0.8902,Non-inhibitor,0.7459,Non AMES toxic,0.6931,Non-carcinogens,0.9407,Not ready biodegradable,0.9963,2.5853
758,1,0.5777,1,0.9847,1,1.0,Substrate,0.6664,Inhibitor,0.6556,Inhibitor,0.5558,Inhibitor,0.6368,Non-substrate,0.7407,Non-substrate,0.9116,Substrate,0.6339,Inhibitor,0.724,Non-inhibitor,0.5223,Inhibitor,0.5712,Inhibitor,0.8071,Non-inhibitor,0.7389,High CYP Inhibitory Promiscuity,0.9188,Weak inhibitor,0.7548,Non-inhibitor,0.6329,Non AMES toxic,0.7112,Non-carcinogens,0.9597,Not ready biodegradable,0.9911,2.4887
759,1,0.7439,0,0.9841,1,0.8006,Substrate,0.791,Non-inhibitor,0.8025,Non-inhibitor,0.7562,Non-inhibitor,0.9437,Non-substrate,0.7897,Non-substrate,0.9117,Substrate,0.6758,Non-inhibitor,0.9046,Non-inhibitor,0.9071,Non-inhibitor,0.9231,Non-inhibitor,0.9089,Non-inhibitor,0.8686,Low CYP Inhibitory Promiscuity,0.781,Weak inhibitor,0.9968,Non-inhibitor,0.7201,Non AMES toxic,0.9132,Non-carcinogens,0.9314,Not ready biodegradable,0.9906,2.7095
760,0,0.6556,0,0.9901,1,0.7086,Substrate,0.8057,Non-inhibitor,0.6779,Non-inhibitor,0.952,Non-inhibitor,0.9053,Non-substrate,0.8286,Non-substrate,0.8136,Substrate,0.6007,Non-inhibitor,0.9045,Non-inhibitor,0.907,Non-inhibitor,0.9231,Non-inhibitor,0.9025,Non-inhibitor,0.9559,Low CYP Inhibitory Promiscuity,0.9798,Weak inhibitor,0.9969,Non-inhibitor,0.8683,Non AMES toxic,0.68,Non-carcinogens,0.8623,Not ready biodegradable,0.8801,1.9158
761,1,0.6764,1,0.975,1,0.9445,Non-substrate,0.9039,Non-inhibitor,0.9891,Non-inhibitor,0.9866,Non-inhibitor,0.9219,Non-substrate,0.8116,Non-substrate,0.717,Non-substrate,0.7571,Non-inhibitor,0.7551,Non-inhibitor,0.8594,Non-inhibitor,0.9314,Non-inhibitor,0.8365,Non-inhibitor,0.9576,Low CYP Inhibitory Promiscuity,0.9002,Weak inhibitor,0.9433,Non-inhibitor,0.9634,Non AMES toxic,0.6808,Carcinogens ,0.7523,Ready biodegradable,0.6815,1.9786
762,0,0.6065,1,0.6284,1,0.969,Substrate,0.7861,Inhibitor,0.7092,Non-inhibitor,0.5337,Non-inhibitor,0.8178,Non-substrate,0.8174,Non-substrate,0.9115,Substrate,0.7407,Non-inhibitor,0.8564,Non-inhibitor,0.7377,Non-inhibitor,0.7779,Non-inhibitor,0.6625,Inhibitor,0.8295,High CYP Inhibitory Promiscuity,0.5081,Weak inhibitor,0.9457,Inhibitor,0.5413,Non AMES toxic,0.6977,Non-carcinogens,0.8045,Not ready biodegradable,0.9956,2.796
763,1,0.6156,1,0.9731,1,0.9156,Non-substrate,0.8213,Non-inhibitor,0.7552,Non-inhibitor,0.944,Non-inhibitor,0.7662,Non-substrate,0.7919,Non-substrate,0.8985,Non-substrate,0.7849,Non-inhibitor,0.9045,Non-inhibitor,0.9071,Non-inhibitor,0.9232,Non-inhibitor,0.9025,Non-inhibitor,0.8309,High CYP Inhibitory Promiscuity,0.7105,Weak inhibitor,0.9401,Non-inhibitor,0.8416,Non AMES toxic,0.8582,Non-carcinogens,0.9348,Not ready biodegradable,0.9815,1.8215
764,1,0.7845,1,0.9721,1,0.995,Substrate,0.7849,Non-inhibitor,0.7635,Non-inhibitor,0.656,Non-inhibitor,0.7753,Non-substrate,0.852,Non-substrate,0.9135,Substrate,0.8028,Non-inhibitor,0.9383,Non-inhibitor,0.8572,Non-inhibitor,0.8429,Non-inhibitor,0.8966,Non-inhibitor,0.6761,Low CYP Inhibitory Promiscuity,0.8898,Weak inhibitor,0.9254,Non-inhibitor,0.6092,Non AMES toxic,0.8962,Non-carcinogens,0.9393,Not ready biodegradable,1.0,1.9124
