drug_id,caco2,caco2_probability,bbb,bbb_probability,hia,hia_probability,p_glycoprotein_substrate,p_glycoprotein_substrate_probability,p_glycoprotein_inhibitor_1,p_glycoprotein_inhibitor_1_probability,p_glycoprotein_inhibitor_2,p_glycoprotein_inhibitor_2_probability,renal_organic_cation_transporter,renal_organic_cation_transporter_probability,cyp450_2c9_substrate,cyp450_2c9_substrate_probability,cyp450_2d6_substrate,cyp450_2d6_substrate_probability,cyp450_3a4_substrate,cyp450_3a4_substrate_probability,cyp450_1a2_substrate,cyp450_1a2_substrate_probability,cyp450_2c9_inhibitor,cyp450_2c9_inhibitor_probability,cyp450_2d6_inhibitor,cyp450_2d6_inhibitor_probability,cyp450_2c19_inhibitor,cyp450_2c19_inhibitor_probability,cyp450_3a4_inhibitor,cyp450_3a4_inhibitor_probability,cyp_inhibitory_promiscuity,cyp_inhibitory_promiscuity_probability,herg_inhibitor_1,herg_inhibitor_1_probability,herg_inhibitor_2,herg_inhibitor_2_probability,ames_toxicity,ames_toxicity_probability,carcinogenicity,carcinogenicity_probability,biodegradation,biodegradation_probability,rat_acute_toxicity
260,QJ04AB01,ATCvet,5.0,1,cycloserine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,J04AB01,ATC,5.0,1,cycloserine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,D003523,MeSH,,1,Cycloserine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,QL01XX35,ATCvet,5.0,1,anagrelide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,L01XX35,ATC,5.0,1,anagrelide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,C021139,MeSH,,1,anagrelide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,QL01AD01,ATCvet,5.0,1,carmustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,L01AD01,ATC,5.0,1,carmustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,D002330,MeSH,,1,Carmustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,QJ01EQ30,ATCvet,5.0,1,combinations of sulfonamides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,QG01AE10,ATCvet,5.0,1,combinations of sulfonamides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,QP51AG30,ATCvet,5.0,1,combinations of sulfonamides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,G01AE10,ATC,5.0,1,combinations of sulfonamides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,QJ01EQ05,ATCvet,5.0,1,sulfafurazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,QS01AB02,ATCvet,5.0,1,sulfafurazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,J01EB05,ATC,5.0,1,sulfafurazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,S01AB02,ATC,5.0,1,sulfafurazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,D013444,MeSH,,1,Sulfisoxazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,QC07FB02,ATCvet,5.0,1,metoprolol and felodipine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,QC07AB02,ATCvet,5.0,1,metoprolol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,QC07BB52,ATCvet,5.0,1,"metoprolol and thiazides, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,QC07FB13,ATCvet,5.0,1,metoprolol and amlodipine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,QC07FX03,ATCvet,5.0,1,metoprolol and acetylsalicylic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,QC07BB02,ATCvet,5.0,1,metoprolol and thiazides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,QC07FX05,ATCvet,5.0,1,metoprolol and ivabradine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,QC07CB02,ATCvet,5.0,1,metoprolol and other diuretics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,C07BB02,ATC,5.0,1,metoprolol and thiazides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,C07AB02,ATC,5.0,1,metoprolol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,C07BB52,ATC,5.0,1,"metoprolol and thiazides, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,C07CB02,ATC,5.0,1,metoprolol and other diuretics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,C07FB13,ATC,5.0,1,metoprolol and amlodipine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,C07FB02,ATC,5.0,1,metoprolol and felodipine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,C07FX03,ATC,5.0,1,metoprolol and acetylsalicylic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,C07FX05,ATC,5.0,1,metoprolol and ivabradine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,D008790,MeSH,,1,Metoprolol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,QP53AX04,ATCvet,5.0,1,crotamiton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,C005553,MeSH,,1,crotamiton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,QB01AA01,ATCvet,5.0,1,dicoumarol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,B01AA01,ATC,5.0,1,dicoumarol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,D001728,MeSH,,1,Dicumarol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,QJ01DD05,ATCvet,5.0,1,cefmenoxime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,J01DD05,ATC,5.0,1,cefmenoxime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,D015281,MeSH,,1,Cefmenoxime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,QN04BC04,ATCvet,5.0,1,ropinirole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,N04BC04,ATC,5.0,1,ropinirole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,C046649,MeSH,,1,ropinirole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,QG03CA06,ATCvet,5.0,1,chlorotrianisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,G03CA06,ATC,5.0,1,chlorotrianisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,D002741,MeSH,,1,Chlorotrianisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,QC08CA03,ATCvet,5.0,1,isradipine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,C08CA03,ATC,5.0,1,isradipine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,D017275,MeSH,,1,Isradipine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,QV08AA01,ATCvet,5.0,1,diatrizoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,V08AA01,ATC,5.0,1,diatrizoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,D003973,MeSH,,1,Diatrizoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,D003974,MeSH,,1,Diatrizoate Meglumine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,QV04CG02,ATCvet,5.0,1,betazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,V04CG02,ATC,5.0,1,betazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,D001625,MeSH,,1,Betazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,QN03AX11,ATCvet,5.0,1,topiramate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,N03AX11,ATC,5.0,1,topiramate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,D000077236,MeSH,,1,Topiramate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,D015311,MeSH,,1,Cefmetazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,J01DC09,ATC,5.0,1,cefmetazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,QJ01DC09,ATCvet,5.0,1,cefmetazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,QC09DX03,ATCvet,5.0,1,"olmesartan medoxomil, amlodipine and hydrochlorothiazide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,QC09CA08,ATCvet,5.0,1,olmesartan medoxomil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,QC09DA08,ATCvet,5.0,1,olmesartan medoxomil and diuretics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,QC09DB02,ATCvet,5.0,1,olmesartan medoxomil and amlodipine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,C09DA08,ATC,5.0,1,olmesartan medoxomil and diuretics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,C09DX03,ATC,5.0,1,"olmesartan medoxomil, amlodipine and hydrochlorothiazide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,C09CA08,ATC,5.0,1,olmesartan medoxomil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,C09DB02,ATC,5.0,1,olmesartan medoxomil and amlodipine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,C437965,MeSH,,1,olmesartan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,D000068557,MeSH,,1,Olmesartan Medoxomil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,QL01XX01,ATCvet,5.0,1,amsacrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,L01XX01,ATC,5.0,1,amsacrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,D000677,MeSH,,1,Amsacrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,QR03DA74,ATCvet,5.0,1,"theophylline, combinations with psycholeptics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,QR03DA04,ATCvet,5.0,1,theophylline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,QR03DB04,ATCvet,5.0,1,theophylline and adrenergics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,QR03DA54,ATCvet,5.0,1,"theophylline, combinations excl. psycholeptics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,R03DA54,ATC,5.0,1,"theophylline, combinations excl. psycholeptics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,R03DA20,ATC,5.0,1,combinations of xanthines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,R03DA74,ATC,5.0,1,"theophylline, combinations with psycholeptics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,R03DB04,ATC,5.0,1,theophylline and adrenergics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,R03DA04,ATC,5.0,1,theophylline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,D013806,MeSH,,1,Theophylline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,QB01AE03,ATCvet,5.0,1,argatroban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,B01AE03,ATC,5.0,1,argatroban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,C031942,MeSH,,1,argatroban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,QH03AA02,ATCvet,5.0,1,liothyronine sodium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,QH03AA03,ATCvet,5.0,1,combinations of levothyroxine and liothyronine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,H03AA02,ATC,5.0,1,liothyronine sodium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,H03AA03,ATC,5.0,1,combinations of levothyroxine and liothyronine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,D014284,MeSH,,1,Triiodothyronine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,QC01BA03,ATCvet,5.0,1,disopyramide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,C01BA03,ATC,5.0,1,disopyramide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,D004206,MeSH,,1,Disopyramide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,QS02DA01,ATCvet,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,QC05AD01,ATCvet,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,QS01HA07,ATCvet,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,QD04AB01,ATCvet,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,QR02AD02,ATCvet,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,QC01BB01,ATCvet,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,QN01BB52,ATCvet,5.0,1,"lidocaine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,QN01BB02,ATCvet,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,QD04AB51,ATCvet,5.0,1,"lidocaine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,C01BB01,ATC,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,R02AD02,ATC,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,S02DA01,ATC,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,D04AB01,ATC,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,N01BB02,ATC,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,S01HA07,ATC,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,C05AD01,ATC,5.0,1,lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,N01BB52,ATC,5.0,1,"lidocaine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,D008012,MeSH,,1,Lidocaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,QM05BA03,ATCvet,5.0,1,pamidronic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,M05BA03,ATC,5.0,1,pamidronic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,D000077268,MeSH,,1,Pamidronate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,QD04AA14,ATCvet,5.0,1,clemastine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,QR06AA54,ATCvet,5.0,1,"clemastine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,QR06AA04,ATCvet,5.0,1,clemastine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,D04AA14,ATC,5.0,1,clemastine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,R06AA04,ATC,5.0,1,clemastine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,R06AA54,ATC,5.0,1,"clemastine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,D002974,MeSH,,1,Clemastine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,QA10BD17,ATCvet,5.0,1,metformin and acarbose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,QA10BF01,ATCvet,5.0,1,acarbose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,A10BF01,ATC,5.0,1,acarbose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,A10BD17,ATC,5.0,1,metformin and acarbose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,D020909,MeSH,,1,Acarbose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,QN06AX16,ATCvet,5.0,1,venlafaxine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,N06AX16,ATC,5.0,1,venlafaxine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,D000069470,MeSH,,1,Venlafaxine Hydrochloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,QG03CA57,ATCvet,5.0,1,conjugated estrogens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,QG03CC07,ATCvet,5.0,1,conjugated estrogens and bazedoxifene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,G03CC07,ATC,5.0,1,conjugated estrogens and bazedoxifene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,G03CA57,ATC,5.0,1,conjugated estrogens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,D004966,MeSH,,1,"Estrogens, Conjugated (USP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,QS01EE04,ATCvet,5.0,1,travoprost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,S01EE04,ATC,5.0,1,travoprost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,D000069557,MeSH,,1,Travoprost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,QD07AC11,ATCvet,5.0,1,amcinonide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,D07AC11,ATC,5.0,1,amcinonide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,C012716,MeSH,,1,amcinonide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,QN06BA09,ATCvet,5.0,1,atomoxetine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,N06BA09,ATC,5.0,1,atomoxetine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,D000069445,MeSH,,1,Atomoxetine Hydrochloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,QL01DC01,ATCvet,5.0,1,bleomycin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,L01DC01,ATC,5.0,1,bleomycin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,D001761,MeSH,,1,Bleomycin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,QL01AA02,ATCvet,5.0,1,chlorambucil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,L01AA02,ATC,5.0,1,chlorambucil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,D002699,MeSH,,1,Chlorambucil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,QN01AX07,ATCvet,5.0,1,etomidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,N01AX07,ATC,5.0,1,etomidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,D005045,MeSH,,1,Etomidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,QL01BA03,ATCvet,5.0,1,raltitrexed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,L01BA03,ATC,5.0,1,raltitrexed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,C068874,MeSH,,1,raltitrexed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,QG03AC08,ATCvet,5.0,1,etonogestrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,G03AC08,ATC,5.0,1,etonogestrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,C044815,MeSH,,1,etonogestrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,QN02AA01,ATCvet,5.0,1,morphine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,QA07DA52,ATCvet,5.0,1,"morphine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,QN02AG01,ATCvet,5.0,1,morphine and antispasmodics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,QN02AA51,ATCvet,5.0,1,"morphine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,N02AA01,ATC,5.0,1,morphine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,N02AA51,ATC,5.0,1,"morphine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,N02AG01,ATC,5.0,1,morphine and antispasmodics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,A07DA52,ATC,5.0,1,"morphine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,C575658,MeSH,,1,morphine acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,D009020,MeSH,,1,Morphine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,QN01BB09,ATCvet,5.0,1,ropivacaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,N01BB09,ATC,5.0,1,ropivacaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,D000077212,MeSH,,1,Ropivacaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,QN01BB51,ATCvet,5.0,1,"bupivacaine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,QN01BB01,ATCvet,5.0,1,bupivacaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,N01BB51,ATC,5.0,1,"bupivacaine, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,N01BB01,ATC,5.0,1,bupivacaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,D002045,MeSH,,1,Bupivacaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,C035289,MeSH,,1,dapiprazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,S01EX02,ATC,5.0,1,dapiprazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,QS01EX02,ATCvet,5.0,1,dapiprazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,QJ05AB13,ATCvet,5.0,1,penciclovir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,QD06BB06,ATCvet,5.0,1,penciclovir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,D06BB06,ATC,5.0,1,penciclovir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,J05AB13,ATC,5.0,1,penciclovir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,C053539,MeSH,,1,penciclovir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,J05AR27,ATC,5.0,1,"lamivudine, tenofovir disoproxil and dolutegravir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,QJ05AR11,ATCvet,5.0,1,"lamivudine, tenofovir disoproxil and efavirenz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,QJ05AR08,ATCvet,5.0,1,"emtricitabine, tenofovir disoproxil and rilpivirine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,QJ05AF07,ATCvet,5.0,1,tenofovir disoproxil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,QJ05AR06,ATCvet,5.0,1,"emtricitabine, tenofovir disoproxil and efavirenz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,QJ05AR12,ATCvet,5.0,1,lamivudine and tenofovir disoproxil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,QJ05AR24,ATCvet,5.0,1,"lamivudine, tenofovir disoproxil and doravirine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,QJ05AR03,ATCvet,5.0,1,tenofovir disoproxil and emtricitabine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,QJ05AR09,ATCvet,5.0,1,"emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,J05AR24,ATC,5.0,1,"lamivudine, tenofovir disoproxil and doravirine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,J05AR06,ATC,5.0,1,"emtricitabine, tenofovir disoproxil and efavirenz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,J05AR12,ATC,5.0,1,lamivudine and tenofovir disoproxil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,J05AR03,ATC,5.0,1,tenofovir disoproxil and emtricitabine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
