drug_id,name,company,score,source
609,Trecator-SC,,good,
609,Tubermin,Meiji Seika Kaisha,good,
610,Aramine,Merck,good,
610,Metaramin,,good,
610,Pressonex,,good,
611,Butaro,Lotus Pharmaceuticals,good,
611,Butrum,Aristo,good,
612,Bisocor,,good,
612,Cardicor,Bayer,good,
612,Concor,Merck,good,
612,Concore,Merck,good,
612,Detensiel,Merck Santé,good,
612,Emconcor,Merck,good,
612,Emcor,Merck,good,
612,Euradal,Lacer,good,
612,Isoten,Meda,good,
612,Monocor,Biovail Pharmaceuticals,good,
612,Soprol,Helsinn,good,
613,Basoquin,,good,
613,Camoquin,Parke Davis,good,
613,Flavoquine,,good,
614,Dependal-M,GlaxoSmithKline,good,
614,Furoxone,Roberts Laboratories,good,
615,Ansatipin,Pfizer,good,
615,Ansatipine,SERB,good,
615,Ributin,Lupin,good,
617,Paradione,,good,
618,Declostatin,,good,
618,Ledermycin,Takeda,good,
619,Celonib,Celon,good,
619,Enliven,Orion,good,
619,Imatib,Grey Inversiones,good,
619,Mesylonib,Miracalus,good,
619,Mitinab,Glenmark,good,
619,Plivatinib,Pliva,good,
619,Shantinib,Shantha,good,
620,Delphicort,,good,
620,Flutex,,good,
620,Kenacort,,good,
620,Omcilon-A,,good,
620,Oracort,,good,
620,Tri-Nasal,,good,
620,Triacet,,good,
620,Triacort,,good,
620,Triaderm,,good,
620,Tricortone,,good,
620,Trilone,,good,
620,Tristoject,,good,
621,Anavar,Pfizer Inc.,good,
621,Xtendrol,Atlantis,good,
623,Anatensol,Bristol-Myers Squibb,good,
623,Dapotum D,,good,
623,Fludecasin,Tanabe Mitsubishi Pharma,good,
623,Fludecate,Rafa,good,
623,Flumezin,Tanabe Mitsubishi Pharma,good,
623,Funazine,Johnson,good,
623,Lyogen,Lundbeck,good,
623,Lyogen Depot,Lundbeck,good,
623,Lyogen Retard,Lundbeck,good,
623,Metoten,Hemofarm,good,
623,Modecate,Bristol-Myers Squibb,good,
623,Moditen,Bristol-Myers Squibb,good,
623,Moditen Depo,Krka,good,
623,Permitil,,good,
624,Andronate 100,,good,
624,Andronate 200,,good,
624,Andropatch,GlaxoSmithKline,good,
624,Andropository 200,,good,
624,Andryl 200,,good,
624,Bio-T-Gel,"BioSante Pharmaceuticals, Inc. and Teva Pharmaceuticals USA, Inc.",good,
624,Nebido,Bayer,good,
624,Sustanon,Organon,good,
624,Synandrol F,,good,
624,Testamone 100,,good,
624,Testaqua IM,,good,
624,Testoderm,,good,
624,Testoderm TTS,,good,
624,Testogel,Bayer,good,
624,Testolin,,good,
624,Testopatch,Pierre Fabre,good,
624,Testopel Pellets,,good,
624,Testrin-P.A,,good,
624,Testro AQ,,good,
624,Virormone,Nordic Pharma,good,
625,E.F.,McNeil & Argus,good,
625,Efavir,Cipla,good,
625,Efcure,Emcure Pharmaceuticals,good,
625,Efferven,Ranbaxy Laboratories,good,
625,Estiva,Hetero,good,
625,Evirenz,Alkem Laboratories,good,
625,Viranz,Aurobindo Pharma,good,
626,Baciguent,Upjohn,good,
628,Anksen,Sanovel,good,
628,Calner,Medipharm,good,
628,Cloranxen,Teva,good,
628,Clorazepatum,sanofi-aventis,good,
628,Clozene,Weidar,good,
628,Dipot,Asian,good,
628,Flulium,Pharmasant,good,
628,Gen-xene,Alra,good,
628,Justum,Sandoz,good,
628,Manotran,March,good,
628,Medipax,Tecnifar,good,
628,Mendon,Abbott Japan,good,
628,Polizep,Polipharm,good,
628,Tencilan,Finadiet,good,
628,Trancap,T P Drug,good,
628,Transene,sanofi-aventis,good,
628,Tranxen,sanofi-aventis,good,
628,Tranxène,sanofi-aventis,good,
628,Tranxene,Lundbeck,good,
628,Tranxilene,sanofi-aventis,good,
628,Tranxilium,sanofi-aventis,good,
628,Zetran-5,Masa Lab,good,
629,Lisapres,Libbs,good,
629,Rexitene,L.P.B.,good,
629,Wytens,Alfresa Pharma,good,
629,Wytensin,Wyeth,good,
630,Alenotop,Pliva,good,
630,Alned,Laboratorios Belmac,good,
630,Arendal,Ivax,good,
630,Beenos,Gedeon Richter,good,
630,Berlex,Duncan,good,
630,Denfos,Biofarma,good,
630,Densidron,Mepha,good,
630,Dronat,Farmavita,good,
630,Durost,Perumed,good,
630,Fixopan,Grupo Farma,good,
630,Forosa,Kemofarmacija,good,
630,Fosagen,Aspen Pharmacare,good,
630,Fosalen,Teriak,good,
630,Fosmin,Hospimedikka,good,
630,Fostolin,Actavis,good,
630,Fosval,Saval,good,
630,Huesobone,Farmaceutica Latina,good,
630,Lendrate,Actavis,good,
630,Oseolen,Intipharma,good,
630,Ostemax,Polpharma,good,
631,Clofazic,Raffo,good,
632,Blistex,DDD,good,
632,Erazaban,Healthcare,good,
632,Healip,Aco Hud,good,
632,Lafrost,Incepta,good,
633,Dexdor,Orion,good,
633,Dexem,Themis Medicare,good,
634,Acetopt,Sigma Pharma,good,
634,Albucid,Allergan,good,
634,Anginamide,Medgenix,good,
634,Antebor,Kela,good,
634,Apisulfa,Amman,good,
634,Blef-10,Allergan,good,
634,Bleph,Allergan,good,
634,Cetazin,Sigmapharm,good,
634,Oftasul,Dr. Collado,good,
634,Optal,Olan-Kemed,good,
634,Riacetamid,Riyadh Pharma,good,
634,Sulfacil,Farmak,good,
634,Sulphacalyre,Wallace,good,
634,Unisulf,Roster,good,
635,Delta-Cortef,Upjohn,good,
635,Meticorten,,good,
635,Orasone,,good,
636,Alufibrate,The Central,good,
636,Atromid-S,,good,ChEBI (KEGG DRUG)
636,Binograc,Kotobuki Seiyaku,good,
636,Clobrate,Johnson,good,
636,ELPI,,good,
636,Hisunsero,Newai Chem,good,
636,Koliva,Golden Horse,good,
636,Lipofacton,,good,
636,Myanlin,Sinton,good,
637,Acemiz,Lupin,good,
637,Alerkin,Incobra,good,
637,Astemison,,good,
637,Astesen,Senosiain,good,
637,Hismanal,Janssen,good,
637,Histalong,Biofarma,good,
637,Lergibrumizol,Bruluart,good,
637,Stemiz,Cadila HC,good,
639,Femstat,Bayer,good,
639,Femstat 3,Bayer,good,
639,Gynazol,Gedeon Richter,good,
639,Gynazole,OM,good,
639,Gynofort,Gedeon Richter,good,
639,Gynomyk,Will,good,
639,Inulead,Fuji Yakuhin,good,
639,Mycelex-3,Bayer,good,
639,Volusol,Farmindustria,good,
640,Adenocor,Sanofi-Aventis,good,ChEBI (DrugBank)
640,Adenoject,Sun,good,
640,Adenoz,Celon,good,
640,Adenozer,Purzer,good,
640,Adesin,Dae Han New Pharm,good,
640,Adrekar,Sanofi-Aventis,good,
640,Atépadène,Mayoly-Spindler,good,
640,Cardimax,AC Farma,good,
640,Cardiovert,Sanofi-Aventis,good,
640,Krenosin,Sanofi-Aventis,good,
640,Osiden,Square,good,
640,Pisdeno,Pisa,good,
641,Cholestat,Kalbe,good,
641,Colemin,Biohorm,good,
641,Labistatin,Sandoz,good,
641,Lipex,Merck Sharp & Dohme,good,
641,Medipo,Mediolanum Farmaceutici,good,
641,Nivelipol,Temis-Lostalo,good,
641,Simovil,Merck Sharp & Dohme,good,
641,Sinvacor,Merck Sharp & Dohme,good,
641,Sivastin,Sigma-Tau,good,
641,Sivatin,Rowex,good,
641,Sivinar,Anfarm,good,
641,Sorfox,Galex,good,
641,Sotovastin,Bros,good,
641,Starezin,Leovan Pharmaceuticals,good,
641,Starstat,Lupin,good,
641,Starzoko,Daewoong,good,
641,Stasiva,Pharmanel,good,
641,Statex,Pliva,good,
641,Staticor,Darnitsa,good,
641,Statinal,Alet Pharmaceuticals,good,
641,Stativer,Iapharm,good,
641,Synvinolin,,good,
643,Lomper,Esteve,good,
643,Meberix,Aversi,good,
643,Mebex,Cipla,good,
643,Mebezol,Johnson,good,
643,Mebfil,Fourrts Laboratories,good,
643,Mebutar,Andromaco,good,
643,Mebzol,Julphar,good,
643,Mendazole,GlaxoSmithKline,good,
643,Mezole,Yuan Chou,good,
643,Minyoozole,Emil,good,
643,Mopen,Li Taka Pharmaceuticals,good,
643,Multielmin,Osorio de Moraes,good,
643,Necamin,Aché,good,
643,Ovex,McNeil,good,
643,Panamox,Jayson,good,
643,Pantelmin,Janssen,good,
643,Tesical,Sintesina,good,
643,Thelmox,Remedica,good,
643,Ticoquer,Root,good,
644,Fertagyl,,good,
644,Gonadorelin,Intrapharm,good,
644,HRF,Intrapharm,good,
644,Hypocrine,Tanabe Mitsubishi Pharma,good,
644,Kryptocur,Sanofi-Aventis,good,
644,Lutrelef,Ferring,good,
644,Relefact,Sanofi-Aventis,good,
645,Dyclone,AstraZeneca,good,
646,Adiclair,Ardeypharm,good,
646,Afunginal,Euro Generics,good,
646,Biofanal,Pfleger,good,
646,Candacide,Be-Tabs Pharmaceuticals,good,
646,Candermil,LKM,good,
646,Candex,Square,good,
646,Candidias,Fabra,good,
646,Candistat,Ambalal Sarabhai Enterprises,good,
646,Candistin,Pharos,good,
646,Canstat,Aspen Pharmacare,good,
646,Cazetin,Ifars,good,
646,Diaper NZ,Cheminter,good,
646,Dipni,Omega,good,
646,Enystin,Kalbe,good,
646,Fukangning,Deyer,good,
646,Fungatin,Ferron,good,
646,Fungicidin Leciva,Zentiva,good,
646,Fungistin,Beximco,good,
646,Fungostatin,Nobel,good,
646,Funistatin,Nobel,good,
646,Gynostatin,Iqfarma,good,
646,Kandistatin,Metiska,good,
646,Kenalon,Ta Fong,good,
646,Lederlind,Riemser,good,
646,Ledernyst,Riemser,good,
646,Lystin,Biolab,good,
646,Nilstat,Glenmark,good,
646,Nyaderm,Taro,good,
646,Nystan,Bristol Myers Squibb,good,
647,Abalgin,DLF,good,
647,Dacoton,Standard,good,
647,Deprancol,Parke Davis,good,
647,Depronal,Pfizer,good,
647,Dolene,,good,
647,Doloxene,Aspen Pharmacare,good,
648,Lisodren,Bristol-Myers Squibb,good,
648,Opeprim,Yakult Honsha,good,
649,Actastav,Actavis,good,
649,Ai Fu Ding,Wujing Medicine,good,
649,Avostav,Ranbaxy Laboratories,good,
649,Estavudox,Biotoscana,good,
649,Exvihr,Biogen,good,
649,Flamistav,Flamingo Pharmacueticals,good,
649,Landstav,Landsteiner,good,
649,Lion,Filaxis,good,
649,Mai Si Ting,Meijisi Pharmaceutical,good,
649,S.T.V.,Ivax,good,
649,Sazi,NEGPF,good,
649,Stadine,Stadine,good,
649,Stag,Hetero,good,
649,Stamar,LKM,good,
649,Stavex,Aurobindo,good,
649,Stavir,Cipla,good,
649,Stavubergen,Paylos,good,
649,Zerit XR,Bristol-Myers Squibb,good,
650,Uzel,,good,
650,Wellcovorin,,good,
651,Corphyllin,Nippon Shinyaku,good,
651,Dilor,Savage,good,
652,Fortal,Sanofi-Aventis,good,
652,Fortral,Sanofi-Aventis,good,
652,Fortwin,Terapia,good,
652,Pangon,L.B.S.,good,
652,Pentagin,Daiichi Sankyo,good,
652,Sosegon,Sanofi-Aventis,good,
652,Stopain,Beximco,good,
652,Talwin PX,Sanofi-Aventis,good,
654,Arulatan,Dr. Gerhard Mann,good,
654,Gaap,Sophia,good,
654,Gaap Ofteno,Sophia,good,
654,Gaax,Chile,good,
654,Glaucogesic,Atlas,good,
654,Glaumax,Kevelt,good,
654,Glauprost,Arrow,good,
654,Hysite,Pfizer,good,
654,Iopize,SIFI,good,
654,Ioprost,FDC,good,
654,Ioptame,Cadila,good,
654,Klonaprost,Klonal,good,
654,Lanoprost,Synpac-Kingdom,good,
654,Lanotan,Kuk Je,good,
654,Laprost,Oftalmi,good,
654,Latacris,Sun-Farm,good,
654,Latalux,Jelfa,good,
654,Latan-Ophtal,Winzer,good,
654,Lataneau,Alapis Pharma,good,
655,Estrone,Watson,good,
656,Beneficat,,good,
656,Deprax,,good,
656,Desirel,,good,
656,Desyrel Dividose,Bristol-Myers Squibb,good,
656,Mesyrel,,good,
656,Molipaxin,,good,
656,Thombran,,good,
656,Trialodine,,good,
656,Trittico,,good,
658,Phosblock,Kyowa Hakko Kirin,good,
659,Regtect,"Nippon Shinyaku Co., Ltd.",good,
661,Bosoptin,Bosnalijek,good,
661,Isoptin,Abbott,good,
661,Verisop,Gerard,good,
661,Vermin,Ratiopharm,good,
661,Vermine,Pharmasant,good,
661,Verogalid,Ivax,good,
661,Verogalid ER,Ivax,good,
661,Verpamil,Mylan,good,
661,Vertab,Trinity-Chiesi,good,
661,Vetrimil,CCPC,good,
661,Zolvera,Rosemont,good,
662,Benzacot,,good,
662,Stemetic,,good,
662,Tebamide,GlaxoSmithKline,good,
662,Tribenzagan,,good,
662,Trimazide,,good,
663,Cerson,Riemser,good,
663,Locacorten,Novartis,good,
663,Locorten,Novartis,good,
663,Testohgen,Maeda Yakuhin,good,
664,Kelfizina,,good,
666,Nafarelil,Fuji Yakuhin,good,
666,Nasanyl,Pfizer,good,
666,Synarela,Pfizer,good,
666,Synrelina,Pfizer,good,
668,Epi EZ Pen JR,,good,
669,Adracon,Inti,good,
669,Altaxa,Alapis Pharma,good,
669,Apigrane,Advanced Pharmaceutical,good,
669,Boots Pharmacy Migraine Relief,Boots,good,
669,Cinie,Zentiva,good,
669,Frimig,Orion,good,
669,Illument,Pliva,good,
669,Imigen,Mylan,good,
669,Imigran,GlaxoSmithKline,good,ChEBI (KEGG DRUG)
669,Imigran mite,GlaxoSmithKline,good,
669,Imigran Radis,GlaxoSmithKline,good,
669,Imigrane,GlaxoSmithKline,good,
669,Imitrex Oral,GlaxoSmithKline,good,
669,Migralgin,GMP,good,
669,Migraneitor,Driburg,good,
669,Nazdav,Dr. Reddy's,good,
669,Sapphirex,Hemofarm,good,
669,Sumatran,Rowex,good,
669,Sumax,Libbs,good,
669,Suminat,Sun,good,
669,Youshu,Simcere,good,
670,Anquwei,Panion & BF,good,
670,Folinzepin,Tsuruhara Seiyaku,good,
670,Garendopine,Choseido Pharmaceutical,good,
670,Gaspin,Gentle,good,
670,Gastrozepin,Boehringer Ingelheim,good,
670,Gastsion,Shiono Kemikaru,good,
670,Gaszepin,Swiss Pharm,good,
670,Karoderin,Nippon Chemiphar,good,
670,Kawaipin,Siu Guan,good,
670,Kiccalzin,Takata Seiyaku,good,
670,Lizepine,Health Chemical,good,
670,Lonzepin,Li Ta,good,
670,Muszepin,Royal,good,
670,Pilenzel,Taiyo Pharmaceutical,good,
670,Pin,Tatsumi Kagaku,good,
670,Pirepine,Yu Sheng,good,
670,Pirodeine,Medisa Shinyaku,good,
670,Pizepine,Yuan Chou,good,
670,Ranclic,Towa Yakuhin,good,
670,Regastric,Jinup,good,
670,Stomazepin,Taisho Yakuhin,good,
670,Ulopine,Panbiotic,good,
671,Cefixoral,Menarini,good,
671,Cefspan,GlaxoSmithKline,good,
671,Cephoral,Merck,good,
671,Fixam,Solas,good,
671,Fixspor,Invision,good,
671,Hifen,Hetero,good,
671,InfectoOpticef,Infectopharm,good,
671,Kuracef,Sanofi-Aventis,good,
671,Letix,Adley,good,
671,Ofex,Delta,good,
671,Omnatax-O,Abbott,good,
671,Oracef,Micro Labs,good,
671,Oroken,Sanofi Aventis,good,
671,Sancefix,Sandoz,good,
671,Secef,Novartis,good,
671,Supran,Teva,good,
671,Suprax 125,Lupin,good,
671,Tricef,Merck,good,
671,Unixime,Firma,good,
671,Uro-Cephoral,Merck,good,
672,Abemide,Kobayashi Kako,good,
672,Chloronase,Hoechst,good,
672,Dabinese,Pfizer,good,
672,Diabeedol,Sriprasit Dispensary,good,
672,Diabemide,Guidotti,good,
672,Diabezin,Prince,good,
672,Diabitex,Plantex-Ikapharm,good,
672,Dibecon,Pharmasant,good,
672,Glycemin,Siam Bheasach,good,
672,Hypomide,Aspen Pharmacare,good,
672,Litangen,Ming Ta,good,
672,Propamide,Atlantic,good,
672,Trane,Omega,good,
673,Aprecap,Glenmark,good,
674,Lycoremine,,good,
674,Nivalin,,good,
674,Reminyl,,good,
675,Adifen,Medicamerc,good,
675,Adopan,Sawai Seiyaku,good,
675,Bilem,Teva Int'l,good,
675,Caditam,Cadila,good,
675,Citofen,,good,
675,Crisafeno,LKM,good,
675,Doctamoxifene,Docpharma,good,
675,Ebefen,Ebewe,good,
675,Fenahex,Sandoz,good,
675,Genox,Merck Serono,good,
675,Gynatam,Biogalenic,good,
675,Istubal,AstraZeneca,good,
675,Mammonex,CP Pharmaceuticals,good,
675,Neophedan,Aspen Pharmacare,good,
675,Noltam,,good,
675,Nolvadex-D,AstraZeneca,good,
675,Novofen,Remedica,good,
675,Oncomox,Sun,good,
675,Tadex,Orion,good,
675,Tamifen,Medochemie,good,
675,Tamizam,Mithra,good,
675,Tamofen,Sanofi-Aventis,good,
675,Tamoneprin,Actavis,good,
675,Tamoplex,Pharmachemie,good,
675,Tamoxen,Ascent,good,
675,Tamoxilon,Celon,good,
675,Tamtero,Hetero,good,
675,Tecnotax,Zodiac,good,
675,Tomifen,Alkem,good,
675,Valodex,,good,
675,Zemide,,good,
676,Acaril-S,Medifarma,good,
676,Acarilbial,Bial,good,
676,Acarsan,Biosintética,good,
676,Acil,Didy Pharmaceutical,good,
676,Antiscabiosum,Strathmann,good,
676,Antiscabiosum für Kinder,Strathmann,good,
676,Ascabiol,Sanofi-Aventis,good,
676,Ascalol,Pharmaghreb,good,
676,B.B. Lotion,Washington,good,
676,BE BO,Aesculap,good,
676,Benzalcor,Corsalud,good,
676,Benzilbenzoat,Labor,good,
676,Benzogal,Rafarm,good,
676,Benzotal,Grindeks,good,
676,Bezo,Medisearch,good,
676,Finsarna,Qualicont,good,
676,Gensarna,Gencopharmaceutical,good,
676,Miticocan,Aché,good,
676,Novoscabin,Polon,good,
676,Opele,Beta Health Care,good,
676,Pharcobenzyl,Pharco,good,
676,Sanasar,Kley Hertz,good,
676,Saniscabis,Neo-Fármaco,good,
676,Scabicon,Medicon,good,
676,Scabiex,Rekah,good,
676,Scabin,Abdi Ibrahim,good,
676,Scabisol,Jayson,good,
676,Scabitox,Bosnalijek,good,
676,Tekoce,Jadran,good,
676,Zilaben,Cristália,good,
677,Diflupyl,,good,
677,Floropryl,Merck,good,
677,Fluopryl,Merck,good,
677,Neoglaucit,,good,
678,Lortaan,,good,
679,Aldazine,,good,
679,Mallorol,,good,ChEBI (DrugBank)
679,Malloryl,,good,
679,Meleril,,good,ChEBI (DrugBank)
679,Mellaril-S,,good,
679,Mellerets,,good,
679,Mellerette,,good,ChEBI (DrugBank)
679,Melleretten,,good,
679,Melleril,,good,ChEBI (DrugBank)
679,Novoridazine,,good,
679,Orsanil,,good,
679,Ridazin,,good,
679,Ridazine,,good,
679,Sonapax,,good,ChEBI (DrugBank)
679,Thioril,,good,
680,Etmozins,Olainfarm,good,
681,Abelect,Cephalon,good,
681,Ampho-Moronal,Dermapharm,good,
681,Amphocil,Alza,good,
681,Amphocin,Pfizer,good,
681,Amphotericin,Bristol-Myers Squibb,good,
681,Fungilin,Sigma,good,
681,Fungisome,,good,
681,Fungizone Intravenous,Bristol-Myers Squibb,good,
681,Halizon,Fuji Yakuhin,good,
682,Lawarin,,good,
682,Marevan,,good,
682,Waran,,good,
682,Warfant,,good,
683,Anquil,General Pharma,good,
683,Benzosed,Pharmaceutical,good,
683,Dalam,Richmond,good,
683,Damizol,Specifar,good,
683,Demizolam,Dem Ilaç,good,
683,Doricum,Roche,good,
683,Dormicum,Roche,good,
683,Dormid,Scott,good,
683,Dormipron,Chalver,good,
683,Dormire,Cristália,good,
683,Dormitol,Square,good,
683,Dormixal,Demo,good,
683,Dormonid,Roche,good,
683,Drimnorth,Northia,good,
683,Epistatus,IFET,good,
683,Flormidal,Galenika,good,
683,Fulsed,Ranbaxy,good,
683,Fulsed Injection,Terapia,good,
683,Garen,Bio-Pharma,good,
683,Gobbizolam,Gobbi,good,
683,Hipnazolam,EMS,good,
683,Hipnoz,Pharos,good,
683,Hypnofast,Incepta,good,
683,Hypnovel,Roche,good,
683,Ipnovel,Roche,good,
683,Nocturna,Lafi,good,
683,Setam,Rimsa,good,
683,Talentum,Fisiopharma,good,
683,Terap,Sanitas,good,
683,Versed,Roche,good,
684,Aktob,Akorn,good,
684,Alveoterol,Tetrafarm,good,
684,Amgy,Kobec,good,
684,Bactob,Solitaire,good,
684,Belbarmicina,Quimica Luar,good,
684,Bideon Biotic,Fecofar,good,
684,Bioptic,Bausch & Lomb,good,
684,Bramitob,Torrex,good,
684,Gernebcin,Infectopharm,good,
684,Nebcin,Lilly,good,
684,Obracin,EuroCept,good,
684,Tobracin,Opso Saline,good,
684,Tobramaxin,Alcon,good,
685,Trovan,Pfizer,good,
686,Comfora,Swati Spentose Pvt. Ltd.,good,
686,Fibrase,Teofarma,good,
686,Fibrezym,Bene,good,
686,Hémoclar,Sanofi-Aventis,good,
686,Hemoclar,Sanofi Winthrop,good,
686,Tavan-SP,Sanofi-Aventis,good,
686,Thrombocid,Bene-Chemie,good,
687,Adixone,Genopharm,good,
687,Astonin,Merck,good,
687,Cortineff,Polfa Pabianice,good,
687,Florinef Acetaat,Bristol-Myers Squibb,good,
687,Florinefe,Bristol-Myers Squibb,good,
687,Fludrocortison,Bristol-Myers Squibb,good,
687,Lonikan,Merck,good,
688,CellCept  Oral Suspension ,"Genentech USA, Inc.",good,
688,CellCept Intravenous,"Genentech USA, Inc.",good,
689,Kafocin,Lilly,good,
690,Dalmadorm,Meda,good,
690,Dalmadorm medium,Meda,good,
690,Felison,SIT,good,
690,Flunox,Teofarma,good,
690,Insumin,,good,
690,Sompan,I.C.N.,good,
690,Valdorm,Valeas,good,
692,Regitin,Novartis,good,
692,Regitina,Novartis,good,
692,Vigamed,Grupo Cimed,good,
694,Cerubidin,Sanofi-Aventis,good,
694,Cérubidine,Sanofi-Aventis,good,
694,Daunoblastin,Pfizer,good,
694,Daunoblastina,Pfizer,good,
694,Daunorrubicina,GP-Pharm,good,
694,Maxidauno,Varifarma,good,
695,Diurapid,Mibe Jena,good,
695,Diurin,Mylan,good,
695,Diurmessel,Biomep,good,
695,Eutensin,Sanofi,good,
695,Frumex,,good,
695,Frusenex,,good,
695,Frusol,Rosemont,good,
695,Furo-Puren,Actavis,good,
695,Seguril,Sanofi,good,
696,Anervan,Recip,good,
696,Antimigraine,Ta Fong,good,
696,Enxak,Cazi,good,
696,Ergam,Gedeon Richter,good,
696,Ergo-Kranit,Krewel Meuselbach,good,
696,Gynaemine,Sriprasit Dispensary,good,
696,Gynergen,,good,
696,Wigrettes,,good,
697,Cimbrar,Euroetika,good,
697,Musant,Actavis,good,
697,Myores,Meprofarm,good,
697,Navizan,Caber,good,
697,Relaxkov,Blaskov,good,
697,Sirdalid,Novartis,good,
697,Sirdalud,Novartis,good,
697,Sirdalud MR,Novartis,good,
697,Sizolan,Dr. Reddy's,good,
697,Spaslax,Panion & BF,good,
697,Telzanine,Nisshin Seiyaku,good,
697,Ternelin,Novartis,good,
697,Tizadin,ACL,good,
697,Tizaflex,Actavis,good,
697,Tizalud,Opsonin,good,
697,Tizan,Sun,good,
697,Zanpeak,Tatsumi Kagaku,good,
697,Zitanid,Novell,good,
698,Furabid,Goldshield,good,
698,Niftran,,good,
698,Siraliden,,good,
698,Urantoin,Basel,good,
698,Urolong,Thiemann,good,
699,Sermion,,good,
701,Agemerase,GlaxoSmithKline,good,
701,Prozei,"Kissei Pharmaceuticals Co., Ltd.",good,
702,Adept,Baxter,good,
702,"Dextrin, Caloreen",Baxter,good,
702,Icodial,,good,
703,Naptazane,Fera Pharmaceuticals,good,
704,Abernil,Medochemie,good,
704,Adepend,AOP Orphan,good,
704,Antaxon,Zambon,good,
704,Antaxone,Pharmazam,good,
704,Arrop,Quimico,good,
704,Celupan,,good,
704,Depade,,good,
704,Dependex,Amomed,good,
704,Nalerona,ABL Pharma,good,
704,Nalorex,Bristol-Myers Squibb,good,
704,Naltax,Navana,good,
704,Naltrekson,Wyeth,good,
704,Narcoral,Sirton,good,
704,Neksi,GMP,good,
704,Nemexin,Bristol-Myers Squibb,good,
704,Opizone,Britannia,good,
704,Revez,Soubeiran Chobet,good,
704,Trexan,Du Pont,good,
704,Vivitrex,,good,
706,Betamsal,Hemofarm,good,
706,Contiflo XL,Ranbaxy,good,
706,Flomaxtra,Astellas,good,
706,Harnal D,Astellas,good,
706,Maxrin,Square,good,
706,Mecir,Boehringer Ingelheim,good,
706,Omexel,Astellas,good,
706,Omipro,Jelfa,good,
706,Omix,Astellas,good,
706,Omnic,Astellas Pharma Europe,good,
706,Pradif,Boehringer Ingelheim,good,
706,Ranomax,Ranbaxy,good,
706,Salover,Aversi,good,
706,Secotex,Boehringer Ingelheim,good,
706,Stronazon,Actavis,good,
706,Tamsact,Actavis,good,
706,Tamsol,Apex,good,
706,Tamsul,Aspen Pharmacare,good,
706,Urimax,Celeris,good,
707,PhotoBarr,Axcan,good,
707,Photofrin II,,good,
708,Chronogesic,DURECT,good,
708,Disufen,Angenerico,good,
708,Fastfen,Cristália,good,
708,Sufenta Forte,Janssen,good,
708,Sufenta mite,Janssen,good,
708,Sufentil,Claris Lifesciences Ltd.,good,
708,Zuftil,Pisa,good,
709,Amilitrap,Dosa,good,
709,Antiheb,Mebiphar,good,
709,Avilam,Beximco,good,
709,Avolam,Ranbaxy Laboratories,good,
709,Epivir-HBV,GlaxoSmithKline,good,
709,Flamivud,Flamingo Pharmacueticals,good,
709,Ganvirel,Ivax,good,
